ID_NOTICE_CAN,TED_NOTICE_URL,YEAR,ID_TYPE,DT_DISPATCH,XSD_VERSION,CANCELLED,CORRECTIONS,B_MULTIPLE_CAE,CAE_NAME,CAE_NATIONALID,CAE_ADDRESS,CAE_TOWN,CAE_POSTAL_CODE,CAE_GPA_ANNEX,ISO_COUNTRY_CODE,ISO_COUNTRY_CODE_GPA,B_MULTIPLE_COUNTRY,ISO_COUNTRY_CODE_ALL,CAE_TYPE,EU_INST_CODE,MAIN_ACTIVITY,B_ON_BEHALF,B_INVOLVES_JOINT_PROCUREMENT,B_AWARDED_BY_CENTRAL_BODY,TYPE_OF_CONTRACT,TAL_LOCATION_NUTS,B_FRA_AGREEMENT,FRA_ESTIMATED,B_FRA_CONTRACT,B_DYN_PURCH_SYST,CPV,MAIN_CPV_CODE_GPA,ID_LOT,ADDITIONAL_CPVS,B_GPA,GPA_COVERAGE,LOTS_NUMBER,VALUE_EURO,VALUE_EURO_FIN_1,VALUE_EURO_FIN_2,B_EU_FUNDS,TOP_TYPE,B_ACCELERATED,OUT_OF_DIRECTIVES,CRIT_CODE,CRIT_PRICE_WEIGHT,CRIT_CRITERIA,CRIT_WEIGHTS,B_ELECTRONIC_AUCTION,NUMBER_AWARDS,ID_AWARD,ID_LOT_AWARDED,INFO_ON_NON_AWARD,INFO_UNPUBLISHED,B_AWARDED_TO_A_GROUP,WIN_NAME,WIN_NATIONALID,WIN_ADDRESS,WIN_TOWN,WIN_POSTAL_CODE,WIN_COUNTRY_CODE,B_CONTRACTOR_SME,CONTRACT_NUMBER,TITLE,NUMBER_OFFERS,NUMBER_TENDERS_SME,NUMBER_TENDERS_OTHER_EU,NUMBER_TENDERS_NON_EU,NUMBER_OFFERS_ELECTR,AWARD_EST_VALUE_EURO,AWARD_VALUE_EURO,AWARD_VALUE_EURO_FIN_1,B_SUBCONTRACTED,DT_AWARD
2016296354,ted.europa.eu/udl?uri=TED:NOTICE:296354-2016:TEXT:EN:HTML,2016,3,24-AUG-16,R208.S2,0,0,,Aplinkos ministerija,188602370,A. Jakšto g. 4,Vilnius,01105,A1,LT,LT,,,1,,Environment,N,,,S,,N,,,,72200000,72,,,Y,1,1,154371.9,154371.9,154371.9,N,OPE,,0,M,,Kaina---Kokybė,40---60,N,1,7579784,1,,N,,UAB „Dts solutions“ (UAB „Dts solutions“; veikianti jungtinės veiklos sutarties pagrindu su UAB „ATEA“ (122588443)),,Savanorių pr. 133-1,Kauno m.; Kauno m. sav.,3005,LT,,1,Aplinkosaugos leidimų informacinės sistemos (ALIS) pavojingų atliekų tvarkymo licencijų modulio optimizavimo ir žvejybos leidimų modernizavimo paslaugos,1,,,,,,154371.9,154371.9,N,27-JUL-16
2016296369,ted.europa.eu/udl?uri=TED:NOTICE:296369-2016:TEXT:EN:HTML,2016,3,22-AUG-16,R208.S2,0,0,,Keskkonnaministeerium,70009445,Teaduspargi 8,Tallinn,12618,A1,EE,EE,,,N,,General public\services,N,,,S,EE,Y,,Y,,72200000,72,,,N,1,0,350000.0,350000,350000,Y,OPE,,0,M,,Vormil VIII; Tabelis 1 täidetud töötunni hind (s.t raamlepingu alusel pakkuja poolt rakendatav maksimaalne tunnitasumäär) eurodes käibemaksuta---Leppetrahvi protsent iga tähtaja ületanud päeva eest päevas vastavalt Vormi IX punktile 2---Garantiiperioodi pikkus kuudes vastavalt Vormi IX punktile 1---Arendusprotsessi korralduse ettepanek vastavalt Vormi IX punktile 3,45---20---15---20,N,1,7579803,,,N,,AS Reach-U,,Riia 24,Tartu,51010,EE,,1,,1,,,,,350000,,350000,,22-AUG-16
2016296491,ted.europa.eu/udl?uri=TED:NOTICE:296491-2016:TEXT:EN:HTML,2016,6,23-AUG-16,R208.S2,0,0,,AB „Lietuvos geležinkeliai“,110053842,Mindaugo g. 12/14,Vilnius,03603,A3N,LT,LT,,,4,,Railway services,N,,,S,,N,,,,72263000,72,,,Y,4,1,153240.0,153240,153240,N,OPE,,0,L,100,,,N,1,7580053,1,,N,,pateikė SIA „Lattelecom technology“ Lietuvos Respublikos teritorijoje atstovaujama SIA „Lattelecom technology“ filialo,,Perses g. 8,Ryga,,LV,,1,Finansų apskaitos ir verslo valdymo sistemos programinės įrangos priežiūros paslaugos,1,,,,,,153240,153240,Y,07-JUL-16
2016296492,ted.europa.eu/udl?uri=TED:NOTICE:296492-2016:TEXT:EN:HTML,2016,6,23-AUG-16,R208.S2,0,0,,Valstybės įmonė Lietuvos oro uostai,120864074,Rodūnios kelias 10A,Vilnius,02189,A3,LT,LT,,,4,,Airport-related activities,N,,,S,,N,,,,72260000,72,,,Y,4,1,35940.0,35940,35940,N,NOC,,0,L,100,,,N,1,7580054,1,,N,,Valstybės įmonė „Oro navigacija“,,Rodūnios kelias 2,Vilnius,,LT,,1,Aviacijos pranešimų dorojimo sistemos – AMHS duomenų perdavimas į VĮ Lietuvos oro uostų filialus,1,,,,,35940,,35940,N,05-JUL-16
2016296495,ted.europa.eu/udl?uri=TED:NOTICE:296495-2016:TEXT:EN:HTML,2016,6,24-AUG-16,R208.S2,0,0,,AB „Amber Grid“,303090867,Savanorių pr. 28,Vilnius,03116,A3N,LT,LT,,,4,,Production; transport and distribution of gas and heat,N,,,S,,N,,,,72261000,72,,,Y,4,1,26229.0,26229,26229,N,OPE,,0,L,100,,,N,1,7580059,1,,N,,UAB ATEA,,J. Rutkausko g. 6,Vilnius,05132,LT,,1,Virtualizacijos programinės įrangos palaikymo paslaugos,2,,,,,,26229,26229,N,02-JUN-16
2016296498,ted.europa.eu/udl?uri=TED:NOTICE:296498-2016:TEXT:EN:HTML,2016,6,24-AUG-16,R208.S2,0,0,,UAB „Vilniaus energija“,111760831,Jočionių g. 13,Vilnius,02300,A3N,LT,LT,,,4,,Production; transport and distribution of gas and heat,N,,,S,,N,,,,72315000,72,,,Y,2,1,1200000.0,1200000,1200000,N,OPE,,0,L,100,,,N,1,7580064,1,,N,,TEO LT; AB,,Savanorių pr. 28,Vilnius,,LT,,1,Debesų kompiuterijos paslaugos,2,,,,,,1200000,1200000,N,22-JUN-16
2016298162,ted.europa.eu/udl?uri=TED:NOTICE:298162-2016:TEXT:EN:HTML,2016,3,24-AUG-16,R208.S2,0,0,,Centrālā vēlēšanu komisija,,Smilšu iela 4,Rīga,1050,A1,LV,LV,,,1,,Other,N,,,S,LV00,N,,,,72310000,72,,,Y,1,0,691153.5,691153.5,691153.5,N,OPE,,0,L,100,,,N,1,7581707,,,N,,sabiedrība ar ierobežotu atbildību “SOAAR”,,Mazplānlejas,Salas novads,5230,LV,,1,,1,,,,,691153.5,691153.5,691153.5,N,19-AUG-16
2016299674,ted.europa.eu/udl?uri=TED:NOTICE:299674-2016:TEXT:EN:HTML,2016,3,25-AUG-16,R208.S2,0,0,,"Valsts sabiedrība ar ierobežotu atbildību (VSIA) ""Paula Stradiņa klīniskā universitātes slimnīca""",,Pilsoņu iela 13,Rīga,1002,A1,LV,LV,,,6,,Health,N,,,S,LV00,N,,,,72260000,72,,,Y,1,0,145000.0,145000,145000,N,OPE,,0,L,100,,,N,1,7583290,,,N,,SIA “Arbor Medical Korporācija”,,Meistaru iela 7,Ķekavas novads; Valdlauči,1076,LV,,1,,1,,,,,145000,145000,145000,N,23-AUG-16
2016301467,ted.europa.eu/udl?uri=TED:NOTICE:301467-2016:TEXT:EN:HTML,2016,3,26-AUG-16,R208.S2,0,0,,Kauno technologijos universitetas,111950581,K. Donelaičio g. 73,Kaunas,44249,A2,LT,LT,,,6,,Education,N,,,S,,N,,,,72266000,72,,,Y,4,0,150000.0,150000,150000,N,OPE,,0,L,100,,,N,1,7585283,,,N,,"UAB ""S2P“",,P. Žadeikos g. 26-17,Vilnius,06322,LT,,1,,1,,,,,,150000,150000,N,13-JUL-16
2016302988,ted.europa.eu/udl?uri=TED:NOTICE:302988-2016:TEXT:EN:HTML,2016,3,29-AUG-16,R208.S2,0,0,,Kauno miesto savivaldybės administracija,188764867,Laisvės al. 96,Kaunas,44251,A2,LT,LT,,,3,,General public\services,N,,,S,LT002,N,,,,72267000,72,,,Y,4,1,9917.36,9917.36,9917.36,N,OPE,,0,L,100,,,N,1,7587695,1,,N,,UAB „Pronovus“,,Minsko pl. 3-301,Vilnius,02121,LT,,1,E-demokratijos informacinės sistemos priežiūros paslaugų pirkimas,2,,,,,9917.36,9917.36,9917.36,N,03-AUG-16
2016302992,ted.europa.eu/udl?uri=TED:NOTICE:302992-2016:TEXT:EN:HTML,2016,3,29-AUG-16,R208.S2,0,0,,Susisiekimo ministerija — Valstybinė kelių transporto inspekcija,188647255,Švitrigailos g. 42/31,Vilnius,03209,A1N,LT,LT,,,1,,General public\services,N,,,S,,N,,,,72211000,72,,,Y,4,0,100826.45,100826.45,100826.45,N,OPE,,0,L,100,,,N,1,7587699,,,N,,UAB „Asseco Lietuva“,,Kalvarijų g. 125,Vilnius,08221,LT,,1,,1,,,,,,100826.45,100826.45,N,28-JUN-16
2016302994,ted.europa.eu/udl?uri=TED:NOTICE:302994-2016:TEXT:EN:HTML,2016,3,29-AUG-16,R208.S2,0,0,,Statistikos departamentas,188600177,Gedimino pr. 29,Vilnius,01500,A1,LT,LT,,,1,,Other,N,,,S,,N,,,,72260000,72,,,Y,4,0,107400.0,107400,107400,N,OPE,,0,M,,Kaina---Sprendimo architektūra---Siūlomo duomenų surinkimo proceso optimalumas---Paslaugų atlikimo strategija,30---30---25---15,N,1,7587701,,,N,,Blue Bridge Code; UAB,,J. Jasinskio g. 16A,Vilnius,03163,LT,,1,,1,,,,,,107400,107400,N,11-JUL-16
2016303005,ted.europa.eu/udl?uri=TED:NOTICE:303005-2016:TEXT:EN:HTML,2016,3,30-AUG-16,R208.S2,0,0,,Vidaus reikalų ministerija — Turto valdymo ir ūkio departamentas,188729923,Šventaragio g. 2,Vilnius,01122,A1,LT,LT,,,1,,Other,Y,,,S,,N,,,,72200000,72,,,Y,1,0,247894.21,247894.21,247894.21,N,OPE,,0,L,100,,,N,1,7587717,,,N,,UAB „DocLogix“,,J. Galvydžio g. 3,Vilniaus m.; Vilniaus m. sav.,08236,LT,,1,,1,,,,,,247894.21,247894.21,Y,19-JUL-16
2016305116,ted.europa.eu/udl?uri=TED:NOTICE:305116-2016:TEXT:EN:HTML,2016,3,31-AUG-16,R208.S2,0,0,,Vidaus reikalų ministerija — Policijos departamentas,188785847,Saltoniškių g. 19,Vilnius,08105,A1,LT,LT,,,1,,Public Order and Safety,N,,,S,,N,,,,72514300,72,,72253200,Y,4,1,153831.0,153831,153831,N,OPE,,0,L,100,,,N,1,7590201,1,,N,,Uždaroji akcinė bendrovė „Blue Bridge“,,J. Jasinskio g. 16,Vilnius,01112,LT,,1,1-6 centrinės techninės įrangos: VeeamBackup licencijos; HP moduline stotis; HP Encloser BLC 7000; HP 3PAR; EMC VNX750; SAN (HP SN3000B) sw garantinės priežiūros paslaugos,1,,,,,,153831,153831,N,10-AUG-16
2016308333,ted.europa.eu/udl?uri=TED:NOTICE:308333-2016:TEXT:EN:HTML,2016,3,01-SEP-16,R208.S2,0,0,,Vidaus reikalų ministerija — Turto valdymo ir ūkio departamentas,188729923,Šventaragio g. 2,Vilnius,01122,A1,LT,LT,,,1,,Other,N,,,S,,N,,,,72200000,72,,,Y,4,1,118000.0,118000,118000,N,OPE,,0,M,,Kaina---Siūlomas sprendimas,90---10,N,1,7593941,1,,N,,UAB iTree Lietuva,,Konstitucijos pr. 7,Vilnius,09308,LT,,1,Įtariamųjų; kaltinamųjų ir nuteistųjų registro atnaujintos programinės įrangos pirkimas (D7-61),2,,,,,,118000,118000,Y,04-AUG-16
2016308437,ted.europa.eu/udl?uri=TED:NOTICE:308437-2016:TEXT:EN:HTML,2016,3,02-SEP-16,R208.S2,0,0,,Studijų kokybės vertinimo centras,111959192,A. Goštauto g. 12,Vilnius,01108,A2,LT,LT,,,6,,Education,N,,,S,,N,K,,,72225000,72,,72220000,Y,4,0,40000.0,40000,40000,Y,OPE,,0,M,,1. Kaina---2. Paslaugų teikimo strategija; jos išsamumas ir nuoseklumas---3. Pasiūlymo įgyvendinamumas---4. Projekto įgyvendinimo plano optimalumas,40---15---25---20,N,1,7594350,,,N,,UAB „S4ID“,,Pilies g. 36-36,Vilniaus m.; Vilniaus m. sav.,,LT,,1,,3,,,,,,40000,40000,N,20-JUL-16
2016310132,ted.europa.eu/udl?uri=TED:NOTICE:310132-2016:TEXT:EN:HTML,2016,3,05-SEP-16,R208.S2,0,0,,Tallinna Linnakantselei,75014920,Vabaduse väljak 7,Tallinn,15199,A2,EE,EE,,,3,,General public\services,N,,,S,EE,N,,,,72260000,72,,,N,1,0,255470.0,255470,255470,N,OPE,,0,L,100,,,N,1,7596818,,,N,,Osaühing GT Tarkvara,,Pärnu mnt 141,Tallinn,11314,EE,,1,,2,,,,,,255470,255470,,25-AUG-16
2016311729,ted.europa.eu/udl?uri=TED:NOTICE:311729-2016:TEXT:EN:HTML,2016,3,06-SEP-16,R208.S2,0,0,,Nacionalinė teismų administracija,188724424,L. Sapiegos g. 15,Vilnius,10312,A1,LT,LT,,,1,,Other,N,,,S,,N,,,,72000000,72,,,Y,1,1,487603.0,487603,487603,Y,OPE,,0,M,,Kaina---Paslaugų teikimo strategija; jos išsamumas ir nuoseklumas---Paslaugų teikimo metodų ir siūlomų sprendimų racionalumas ir optimalumas---Projekto įgyvendinimo plano optimalumas,40---10---40---10,N,1,7598331,1,,N,,UAB ATEA (ūkio subjektų grupė; kurią sudaro UAB „Atea“ ir UAB „Leksinova“),,J. Rutkausko g. 6,Vilnius,,LT,,1,Lietuvos teismų informacinės sistemos modernizavimo ir integracinių sąsajų sukūrimo paslaugų teikimo sutartis,1,,,,,,487603,487603,Y,23-FEB-16
2016311850,ted.europa.eu/udl?uri=TED:NOTICE:311850-2016:TEXT:EN:HTML,2016,3,07-SEP-16,R208.S2,0,1,,Riigi Infokommunikatsiooni Sihtasutus,90006101,Ädala 4F,Tallinn,10614,A2,EE,EE,,,6,,Other,N,,,S,EE,N,,,,72500000,72,,,N,1,0,1100000.0,1100000,1100000,N,NIC,,0,M,,Madalam on soodsam,100,N,1,7598545,,,N,,Ericsson Eesti Aktsiaselts,,Järvevana tee 9,Tallinn,0001,EE,,1,,5,,,,,,1100000,1100000,N,01-SEP-16
2016316974,ted.europa.eu/udl?uri=TED:NOTICE:316974-2016:TEXT:EN:HTML,2016,3,09-SEP-16,R208.S2,0,0,,Riigi Infosüsteemi Amet,70006317,Pärnu maantee 139a,Tallinn,15169,A1,EE,EE,,,1,,General public\services,N,,,S,EE,Y,,Y,,72261000,72,,,Y,1,0,416667.0,416667,416667,N,OPE,,0,M,,Proovitöö täiuslikkus---Pakkumuse kogumaksumus,60---40,N,2,7603399,,,N,,Aktsiaselts Datel,,Endla tn 4,Tallinn,10142,EE,,1,,2,,,,,416667,,416667,,07-SEP-16
2016316974,ted.europa.eu/udl?uri=TED:NOTICE:316974-2016:TEXT:EN:HTML,2016,3,09-SEP-16,R208.S2,0,0,,Riigi Infosüsteemi Amet,70006317,Pärnu maantee 139a,Tallinn,15169,A1,EE,EE,,,1,,General public\services,N,,,S,EE,Y,,Y,,72261000,72,,,Y,1,0,416667.0,416667,416667,N,OPE,,0,M,,Proovitöö täiuslikkus---Pakkumuse kogumaksumus,60---40,N,2,7603400,,,N,,Osaühing ASA Quality Services,,Ehitajate tee 108,Tallinn,12915,EE,,2,,2,,,,,416667,,416667,,07-SEP-16
2016318772,ted.europa.eu/udl?uri=TED:NOTICE:318772-2016:TEXT:EN:HTML,2016,3,12-SEP-16,R208.S2,0,0,,Riigikogu Kantselei,74000101,Lossi plats 1a,Tallinn,15165,A1,EE,EE,,,6,,Other,N,,,S,EE,Y,,Y,,72211000,72,,,Y,1,0,600000.0,600000,600000,N,OPE,,0,M,,Arendustööde tunnihind km-ta---Hooldustööde kuutasu km-ta,60---40,N,1,7604879,,,N,,Nortal AS,,Lõõtsa 6,Tallinn,11415,EE,,1,,1,,,,,600000,,600000,N,31-AUG-16
2016320084,ted.europa.eu/udl?uri=TED:NOTICE:320084-2016:TEXT:EN:HTML,2016,3,13-SEP-16,R208.S2,0,0,,Sotsiaalministeerium,70001952,Gonsiori 29,Tallinn,15027,A1,EE,EE,,,1,,General public\services;Health;Social protection,N,,,S,EE,Y,,Y,,72250000,72,,,Y,1,0,998400.0,998400,998400,N,OPE,,0,M,,Ühekordse lisatöö tunnihind---Tehnilisele kirjeldusele vastavate keskkondade juurutamise aeg päevades---Intsidentidele (probleemidele) reageerimise aeg minutites.---Lepingu kogumaksumus.,20---30---20---30,N,1,7606659,,,N,,Telia Eesti AS,,Valge 16,Tallinn,19095,EE,,1,,4,,,,,998400,,998400,,09-SEP-16
2016324152,ted.europa.eu/udl?uri=TED:NOTICE:324152-2016:TEXT:EN:HTML,2016,3,15-SEP-16,R208.S2,0,0,,Valsts aizsardzības,,Ernestīnes 34,Rīga,1046,A1,LV,LV,,,N,,Defence,Y,,,S,LV006,N,,,,72267000,72,,,Y,4,0,205698.0,205698,205698,N,OPE,,0,L,100,,,N,1,7611303,,,N,,SIA “MikroKods”,,Brīvības gatve 223,Rīga,1039,LV,,1,,1,,,,,205698,205698,205698,N,09-SEP-16
2016327695,ted.europa.eu/udl?uri=TED:NOTICE:327695-2016:TEXT:EN:HTML,2016,3,19-SEP-16,R208.S2,0,0,,Põllumajanduse Registrite ja Informatsiooni Amet,70005967,Narva mnt 3,Tartu,51009,A1,EE,EE,,,1,,Other,N,,,S,EE,Y,,Y,,72260000,72,,,Y,1,0,5000000.0,5000000,5000000,Y,OPE,,0,M,,Raamlepingu täitmises osaleva pakkuja analüütiku nr 1 varasem töökogemus---Raamlepingu täitmises osaleva pakkuja analüütiku nr 2 varasem töökogemus---Raamlepingu täitmises osaleva pakkuja arhitekt-programmeerija varasem töökogemus---Raamlepingu täitmises osaleva pakkuja programmeerija nr 1 varasem töökogemus---Raamlepingu täitmises osaleva pakkuja programmeerija nr 2 varasem töökogemus---Raamlepingu täitmises osaleva pakkuja programmeerija nr 3 varasem töökogemus---Raamlepingu täitmises osaleva pakkuja programmeerija nr 4 varasem töökogemus---Raamlepingu täitmises osaleva pakkuja testijuht-testija varasem töökogemus---Raamlepingu täitmises osaleva pakkuja projektijuhi varasem töökogemus---Raamlepingu täitmises osaleva pakkuja peaanalüütik-analüütiku varasem töökogemus---Raamlepingu täitmises osaleva pakkuja programmeerija nr 5 varasem töökogemus---Raamlepingu täitmises osaleva pakkuja testija varasem töökogemus---Pakkuja poolt loodud visioon „MATS tarkvara meetmeseadistuste haldamise terviklahendus“---Hankelepingute alusel tellitavate arendus- ja hooldusteenuste ühtse tunnihinna maksumus,3---3---4---4---3---3---3---3---4---4---3---3---20---40,N,3,7615075,,,N,,Aktsiaselts Helmes,,Lõõtsa 6,Tallinn,11415,EE,,1,,6,,,,,5000000,,5000000,,01-SEP-16
2016327695,ted.europa.eu/udl?uri=TED:NOTICE:327695-2016:TEXT:EN:HTML,2016,3,19-SEP-16,R208.S2,0,0,,Põllumajanduse Registrite ja Informatsiooni Amet,70005967,Narva mnt 3,Tartu,51009,A1,EE,EE,,,1,,Other,N,,,S,EE,Y,,Y,,72260000,72,,,Y,1,0,5000000.0,5000000,5000000,Y,OPE,,0,M,,Raamlepingu täitmises osaleva pakkuja analüütiku nr 1 varasem töökogemus---Raamlepingu täitmises osaleva pakkuja analüütiku nr 2 varasem töökogemus---Raamlepingu täitmises osaleva pakkuja arhitekt-programmeerija varasem töökogemus---Raamlepingu täitmises osaleva pakkuja programmeerija nr 1 varasem töökogemus---Raamlepingu täitmises osaleva pakkuja programmeerija nr 2 varasem töökogemus---Raamlepingu täitmises osaleva pakkuja programmeerija nr 3 varasem töökogemus---Raamlepingu täitmises osaleva pakkuja programmeerija nr 4 varasem töökogemus---Raamlepingu täitmises osaleva pakkuja testijuht-testija varasem töökogemus---Raamlepingu täitmises osaleva pakkuja projektijuhi varasem töökogemus---Raamlepingu täitmises osaleva pakkuja peaanalüütik-analüütiku varasem töökogemus---Raamlepingu täitmises osaleva pakkuja programmeerija nr 5 varasem töökogemus---Raamlepingu täitmises osaleva pakkuja testija varasem töökogemus---Pakkuja poolt loodud visioon „MATS tarkvara meetmeseadistuste haldamise terviklahendus“---Hankelepingute alusel tellitavate arendus- ja hooldusteenuste ühtse tunnihinna maksumus,3---3---4---4---3---3---3---3---4---4---3---3---20---40,N,3,7615076,,,N,,Nortal AS,,Lõõtsa 6,Tallinn,11415,EE,,2,,6,,,,,5000000,,5000000,,01-SEP-16
2016327695,ted.europa.eu/udl?uri=TED:NOTICE:327695-2016:TEXT:EN:HTML,2016,3,19-SEP-16,R208.S2,0,0,,Põllumajanduse Registrite ja Informatsiooni Amet,70005967,Narva mnt 3,Tartu,51009,A1,EE,EE,,,1,,Other,N,,,S,EE,Y,,Y,,72260000,72,,,Y,1,0,5000000.0,5000000,5000000,Y,OPE,,0,M,,Raamlepingu täitmises osaleva pakkuja analüütiku nr 1 varasem töökogemus---Raamlepingu täitmises osaleva pakkuja analüütiku nr 2 varasem töökogemus---Raamlepingu täitmises osaleva pakkuja arhitekt-programmeerija varasem töökogemus---Raamlepingu täitmises osaleva pakkuja programmeerija nr 1 varasem töökogemus---Raamlepingu täitmises osaleva pakkuja programmeerija nr 2 varasem töökogemus---Raamlepingu täitmises osaleva pakkuja programmeerija nr 3 varasem töökogemus---Raamlepingu täitmises osaleva pakkuja programmeerija nr 4 varasem töökogemus---Raamlepingu täitmises osaleva pakkuja testijuht-testija varasem töökogemus---Raamlepingu täitmises osaleva pakkuja projektijuhi varasem töökogemus---Raamlepingu täitmises osaleva pakkuja peaanalüütik-analüütiku varasem töökogemus---Raamlepingu täitmises osaleva pakkuja programmeerija nr 5 varasem töökogemus---Raamlepingu täitmises osaleva pakkuja testija varasem töökogemus---Pakkuja poolt loodud visioon „MATS tarkvara meetmeseadistuste haldamise terviklahendus“---Hankelepingute alusel tellitavate arendus- ja hooldusteenuste ühtse tunnihinna maksumus,3---3---4---4---3---3---3---3---4---4---3---3---20---40,N,3,7615077,,,N,,Aktsiaselts Fujitsu Estonia,,Mustamäe tee 16,Tallinn,10617,EE,,3,,6,,,,,5000000,,5000000,,01-SEP-16
2016329042,ted.europa.eu/udl?uri=TED:NOTICE:329042-2016:TEXT:EN:HTML,2016,3,20-SEP-16,R208.S2,0,0,,Siseministeerium,70008440,Mäealuse 2,Tallinn,12618,A1,EE,EE,,,N,,Other,N,,,S,EE,Y,,Y,,72250000,72,,,N,4,0,200000.0,200000,200000,N,OPE,,0,M,,Miteli telefonijaamade tootetoe; Miteli kõnejaotussüsteemide tootetoe ja kõnesalvestussüsteemi kasutusõiguse ja tootetoe maksumus kokku vastavalt esmases tellimuses sätestatud perioodidele---Kõnesalvestussüsteemi 1 aasta maksumus koos kasutusõigustega ja tootetoega vastavalt HD lisa 2 tehnilises kirjelduses toodud mahule---Kõnesalvestussüsteemi arendustööde ühe töötunni maksumus---Miteli kõnejaotussüsteemide tootetoe 1 aasta maksumus vastavalt HD lisa 2 tehnilises kirjelduses toodud mahule---Miteli telefonijaamade tootetoe 1 aasta maksumus vastavalt HD lisa 2 tehnilises kirjelduses toodud mahule---Tehnilise konsultatsiooni ühe töötunni maksumus,60---10---5---10---10---5,N,1,7616470,,,N,,Esecom International OÜ,,Järvevana tee 9,Tallinn,11314,EE,,1,,1,,,,,200000,,200000,,19-SEP-16
2016329049,ted.europa.eu/udl?uri=TED:NOTICE:329049-2016:TEXT:EN:HTML,2016,3,20-SEP-16,R208.S2,0,0,,Eesti Pank,74000174,Estonia pst 13,Tallinn,15095,A2,EE,EE,,,6,,Economical anf Financial Affairs,N,,,S,EE,N,,,,72267000,72,,,N,1,0,250000.0,250000,250000,N,OPE,,0,M,,,,N,1,7616480,,,N,,Aktsiaselts Datel,,Endla tn 4,Tallinn,10142,EE,,1,,,,,,4,,250000,250000,,12-SEP-16
2016331155,ted.europa.eu/udl?uri=TED:NOTICE:331155-2016:TEXT:EN:HTML,2016,3,20-SEP-16,R208.S2,0,0,,Valsts ieņēmumu dienests,,Talejas iela 1,Rīga,1978,A1,LV,LV,,,1,,Economical anf Financial Affairs,N,,,S,LV006,N,,,,72253200,72,,,Y,1,0,245041.08,245041.08,245041.08,N,OPE,,0,L,100,,,N,1,7619700,,,N,,SIA Santa Monica Networks,,Kuršu iela 24,Rīga,1006,LV,,1,,1,,,,,,245041.08,245041.08,N,16-SEP-16
2016331160,ted.europa.eu/udl?uri=TED:NOTICE:331160-2016:TEXT:EN:HTML,2016,3,21-SEP-16,R208.S2,0,0,,Ārlietu ministrija,,K. Valdemāra iela 3,Rīga,1395,A1,LV,LV,,,1,,Other,N,,,S,LV006,N,,,,72300000,72,,,Y,1,0,2033207.65,2033207.65,2033207.65,N,RES,,0,M,,,,N,1,7619705,,,N,,VAS “Latvijas Valsts radio un televīzijas centrs”,,Ērgļu iela 7,Rīga,1395,LV,,1,,3,,,,,,2033207.65,2033207.65,N,16-SEP-16
2016334883,ted.europa.eu/udl?uri=TED:NOTICE:334883-2016:TEXT:EN:HTML,2016,3,22-SEP-16,R208.S2,0,0,,VĮ Registrų centras,124110246,Vinco Kudirkos g. 18-3,Vilnius,03105,A2,LT,LT,,,6,,General public\services,N,,,S,,N,,,,72267000,72,,72243000---72262000---72263000---72211000,Y,4,1,177000.0,177000,177000,N,OPE,,0,M,,Kaina---Paslaugų teikimo strategija; jos išsamumas ir nuoseklumas---Paslaugų teikimo metodikos ir kokybės užtikrinimo plano išsamumas ir pagrįstumas,40---35---25,N,1,7623271,1,,N,,UAB „Alna Software“,,A. Goštauto g. 40B,Vilniaus m.; Vilniaus m. sav.,,LT,,1,Licencijų informacinės sistemos vystymo ir priežiūros paslaugos,1,,,,,177000,177000,177000,N,31-AUG-16
2016336667,ted.europa.eu/udl?uri=TED:NOTICE:336667-2016:TEXT:EN:HTML,2016,3,23-SEP-16,R208.S2,0,0,,Rahandusministeerium,70009244,Lõõtsa 8a,Tallinn,11415,A1,EE,EE,,,N,,Economical anf Financial Affairs,N,,,S,EE,Y,,Y,,72262000,72,,72267000,Y,1,0,600000.0,600000,600000,N,NIC,,0,M,,Arendustöö tunnihind---B kategooria hooldusjuhtumi tunnihind---Arendusmetoodika ja organisatoorsed meetmed---Automaatse finantsinfo esitamiseks ja töötlemiseks vajaliku infosüsteemi tehnilise lahenduse sobivus tehnilise kirjeldusega ning projektiplaani realistlikkus---Automaatse finantsinfo esitamiseks ja töötlemiseks vajaliku infosüsteemi kogumaksumus koos USA FATCA edasiarenduste kogumaksumusega---A kategooria hooldusjuhtumi tunnihind,6---6---8---54---20---6,N,1,7624801,,,N,,Nortal AS,,Lõõtsa 6,Tallinn,11415,EE,,1,,1,,,,,600000,,600000,,22-SEP-16
2016339511,ted.europa.eu/udl?uri=TED:NOTICE:339511-2016:TEXT:EN:HTML,2016,3,26-SEP-16,R208.S2,0,0,,Hariduse Infotehnoloogia Sihtasutus,90005872,Raja 4c,Tallinn,12616,A2,EE,EE,,,6,,Education,N,,,S,EE,N,,,,72262000,72,,,N,1,0,396000.0,396000,396000,Y,OPE,,0,M,,Õppeinfosüsteemi arenduse kogumaksumus---Näidistöö teostamise kvaliteetsus ja nõuetele vastavus---Arendustöö projektiplaani detailsus ja realistlikkus,40---40---20,N,1,7627901,,,N,,Aktsiaselts Fujitsu Estonia,,Mustamäe tee 16,Tallinn,10617,EE,,1,,2,,,,,,396000,396000,,20-SEP-16
