id	creatorName	title	titleLang	translatedTitle	contributorName	language	resourceType	resourceTypeGeneral	publicationYear	date	dateType	publisher	university	institute	geoLocationPoint	subject	subject_ddc	abstract	seriesInformation	identifier	identifierType	format	rights	rightsOA	rightsURI	url	collection
hcu_	Pohlan, Jörg␟Strote, Jenni	Cities under observation: Social monitoring in integrated neighbourhood development in Hamburg	eng			en	Article	Text	2017-09-01	2023-01-26T15:02:54Z	Issued	Elsevier	Elsevier		53.540253,10.004717	social monitoring␟socio-spatial development␟segregation␟neighbourhood␟Hamburg␟cities under observation␟status index␟dynamics index␟710: Landschaftsgestaltung␟Raumplanung␟ddc:710		This contribution describes social monitoring in integrated neighbourhood development in Hamburg as an example of current observation tools for urban socio-spatial development. In the first instance, the relevance and objectives of such quantitative analysis tools are considered, then the scope and limitations of the index-method are set out along with their applications.				application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	1877-0509␟https://repos.hcu-hamburg.de/handle/hcu/733	Publikationen HCU Hamburg
							doc-type:article	Text																			
																	710										
hcu_	Noyman, Ariel␟Holtz, Tobias␟Kröger, Johannes␟Noennig, Jörg Rainer␟Larson, Kent	Finding Places: HCI Platform for Public Participation in Refugees’ Accommodation Process	eng			en	Article	Text	2017-09-01	2023-01-26T15:02:54Z	Issued	Elsevier	Elsevier		53.540253,10.004717	CityScope␟Participation␟Tangible User Interface␟Refugee Accommodation␟Interactive Mapping␟710: Landschaftsgestaltung␟Raumplanung␟ddc:710		This paper describes the conception, development and deployment of a novel HCI system for public participation and decision-making. This system was applied for the process of allocating refugee accommodation in the City of Hamburg within the FindingPlaces project (FP) in 2016. The CityScope (CS) – a rapid prototyping platform for urban planning and decision-making – offered a technical solution which was complemented by a workshop process to facilitate effective interaction of multiple participants and stakeholder groups. This paper presents the origins of CS and the evolution of the tangible user interface approach to urban planning and public participation. It further outlines technical features of the system, including custom hardware and software in use, utilization in real-time as well as technical constraints and limitations. Special focus is on the adaptation of the CS technology to the specific demands of Hamburg´s FP project, whose procedures, processes, and results are reflected. The final section analyzes success factors as well as shortcomings of the approach, and indicates further R&D as well as application scenarios for the CS.				application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	1877-0509␟https://repos.hcu-hamburg.de/handle/hcu/734	Publikationen HCU Hamburg
							doc-type:article	Text																			
																	710										
hcu_	Stelzle, Benjamin␟Jannack, Anja␟Noennig, Jörg Rainer	Co-Design and Co-Decision: Decision Making on Collaborative Design Platforms	eng			en	Article	Text	2017-09-01	2023-01-26T15:02:54Z	Issued	Elsevier	Elsevier		53.540253,10.004717	Urban design␟Urban development␟Decision making␟Workflow␟Design Science␟710: Landschaftsgestaltung␟Raumplanung␟ddc:710		On the background of an increasing interest in participatory approaches in urban development, a multitude of participation methods has been created and tested over the past years. They key issue decision making in participatory settings, however, remains an open question, especially in digital forms of participation. While in conventional non-participatory approaches, decisions are made largely without public communication, common-use participatory formats either follow a highly diffuse way of decision making, or fall back onto limited methods such as voting or tally sheets. Responding to the rising demand for digital participation in urban design, this paper investigates effective decision making in participatory non-digital workshop formats in order to translate them into digital formats. The article reviews key challenges in urban design decisions, interprets them on the basis of participatory approaches, and proposes decision making models suitable for translation into digital tools. The paper refers to decision making in contexts such as law, design or engineering and demonstrates how principles borrowed from such realms can be adopted for formalizing the demand description (User Story) for the development of digital interaction tools. This paper is associated to the EU funded Horizon2020 project “U_CODE Urban Collective Design Environment” which creates a new co-design platform for massive participation in urban planning and design.				application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	1877-0509␟https://repos.hcu-hamburg.de/handle/hcu/735	Publikationen HCU Hamburg
							doc-type:article	Text																			
																	710										
hcu_	Springer, Anne␟Eicker, Annette␟Bettge, Anika␟Kusche, Jürgen␟Hense, Andreas	Evaluation of the Water Cycle in the European COSMO-REA6 Reanalysis Using GRACE	eng			en	Article	Text	2017-04-20	2023-01-26T15:03:54Z	Issued	MDPI	MDPI		53.540253,10.004717	water cycle␟GRACE␟water budget equation␟atmospheric reanalyses␟numerical weather prediction models␟precipitation minus evapotranspiration␟COSMO-REA6␟550: Geowissenschaften␟ddc:550		Precipitation and evapotranspiration, and in particular the precipitation minus evapotranspiration deficit ( P−E ), are climate variables that may be better represented in reanalyses based on numerical weather prediction (NWP) models than in other datasets. P−E provides essential information on the interaction of the atmosphere with the land surface, which is of fundamental importance for understanding climate change in response to anthropogenic impacts. However, the skill of models in closing the atmospheric-terrestrial water budget is limited. Here, total water storage estimates from the Gravity Recovery and Climate Experiment (GRACE) mission are used in combination with discharge data for assessing the closure of the water budget in the recent high-resolution Consortium for Small-Scale Modelling 6-km Reanalysis (COSMO-REA6) while comparing to global reanalyses (Interim ECMWF Reanalysis (ERA-Interim), Modern-Era Retrospective Analysis for Research and Applications, Version 2 (MERRA-2)) and observation-based datasets (Global Precipitation Climatology Centre (GPCC), Global Land Evaporation Amsterdam Model (GLEAM)). All 26 major European river basins are included in this study and aggregated to 17 catchments. Discharge data are obtained from the Global Runoff Data Centre (GRDC), and insufficiently long time series are extended by calibrating the monthly Génie Rural rainfall-runoff model (GR2M) against the existing discharge observations, subsequently generating consistent model discharge time series for the GRACE period. We find that for most catchments, COSMO-REA6 closes the water budget within the error estimates. In contrast, the global reanalyses underestimate P−E with up to 20 mm/month. For all models and catchments, short-term (below the seasonal timescale) variability of atmospheric terrestrial flux agrees well with GRACE and discharge data with correlations of about 0.6. Our large study area allows identifying regional patterns like negative trends of P−E in eastern Europe and positive trends in northwestern Europe.				application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	2073-4441␟https://repos.hcu-hamburg.de/handle/hcu/736	Publikationen HCU Hamburg
