##Temp./°C,Time/min,Mass/%
452.20499, 83.46667,78.13519
452.23901, 83.47333,78.13332
452.27100, 83.48000,78.13145
452.30499, 83.48667,78.12958
452.33899, 83.49333,78.12724
452.37900, 83.50000,78.12442
452.41199, 83.50667,78.12207
452.44699, 83.51333,78.11877
452.48001, 83.52000,78.11545
452.50900, 83.52667,78.11214
452.54300, 83.53333,78.10835
452.57501, 83.54000,78.10455
452.60699, 83.54667,78.10029
452.64301, 83.55333,78.09602
452.67999, 83.56000,78.09176
452.71399, 83.56667,78.08798
452.74701, 83.57333,78.08371
452.77399, 83.58000,78.07944
452.81201, 83.58667,78.07661
452.84900, 83.59333,78.07426
452.88300, 83.60000,78.07191
452.91699, 83.60667,78.07003
452.94400, 83.61333,78.06910
452.97501, 83.62000,78.06817
453.00601, 83.62667,78.06821
453.03400, 83.63333,78.06825
453.07199, 83.64000,78.06926
453.10599, 83.64667,78.06980
453.14600, 83.65333,78.06986
453.17599, 83.66000,78.07040
453.22000, 83.66667,78.07047
453.25500, 83.67333,78.07052
453.29199, 83.68000,78.07009
453.31799, 83.68667,78.06868
453.35300, 83.69333,78.06824
453.38400, 83.70000,78.06732
453.41501, 83.70667,78.06640
453.44901, 83.71333,78.06501
453.48199, 83.72000,78.06362
453.51999, 83.72667,78.06175
453.55600, 83.73333,78.06035
453.58899, 83.74000,78.05847
453.61401, 83.74667,78.05658
453.64499, 83.75333,78.05422
453.67401, 83.76000,78.05186
453.71301, 83.76667,78.04951
453.74500, 83.77333,78.04523
453.77802, 83.78000,78.04240
453.81000, 83.78667,78.04004
453.84000, 83.79333,78.03816
453.87299, 83.80000,78.03341
453.90302, 83.80667,78.03105
453.93799, 83.81333,78.02774
453.97000, 83.82000,78.02491
454.00299, 83.82667,78.02257
454.03799, 83.83333,78.01927
454.07199, 83.84000,78.01645
454.10800, 83.84667,78.01411
454.14401, 83.85333,78.01082
454.18301, 83.86000,78.00847
454.21600, 83.86667,78.00612
454.24500, 83.87333,78.00233
454.27499, 83.88000,77.99949
454.31201, 83.88667,77.99713
454.34601, 83.89333,77.99430
454.37299, 83.90000,77.99195
454.40701, 83.90667,77.98864
454.44101, 83.91333,77.98581
454.48001, 83.92000,77.98346
454.51300, 83.92667,77.98110
454.54401, 83.93333,77.97777
454.56900, 83.94000,77.97540
454.59799, 83.94667,77.97304
454.63101, 83.95333,77.96972
454.66299, 83.96000,77.96689
454.70001, 83.96667,77.96502
454.73001, 83.97333,77.96218
454.76099, 83.98000,77.96031
454.79501, 83.98667,77.95892
454.82901, 83.99333,77.95657
454.86499, 84.00000,77.95470
454.89600, 84.00667,77.95331
454.92599, 84.01333,77.95192
454.96100, 84.02000,77.95053
454.99701, 84.02667,77.94963
455.02899, 84.03333,77.94776
455.06299, 84.04000,77.94590
455.09799, 84.04667,77.94499
455.13800, 84.05333,77.94312
455.16800, 84.06000,77.94173
455.19800, 84.06667,77.94080
455.23001, 84.07333,77.93892
455.25900, 84.08000,77.93800
455.29099, 84.08667,77.93661
455.32800, 84.09333,77.93474
455.36099, 84.10000,77.93336
455.39899, 84.10667,77.93197
455.42999, 84.11333,77.92961
455.46399, 84.12000,77.92774
455.49399, 84.12667,77.92538
455.52499, 84.13333,77.92253
455.55399, 84.14000,77.92017
455.58600, 84.14667,77.91782
455.62100, 84.15333,77.91451
455.65100, 84.16000,77.91073
455.68900, 84.16667,77.90790
455.72299, 84.17333,77.90412
455.75800, 84.18000,77.90129
455.79001, 84.18667,77.89846
455.82199, 84.19333,77.89563
455.85001, 84.20000,77.89329
455.88699, 84.20667,77.89142
455.92499, 84.21333,77.88909
455.95999, 84.22000,77.88722
455.99701, 84.22667,77.88632
456.03101, 84.23333,77.88445
456.05801, 84.24000,77.88257
456.09698, 84.24667,77.88166
456.12701, 84.25333,77.87978
456.15701, 84.26000,77.87838
456.19199, 84.26667,77.87746
456.22198, 84.27333,77.87558
456.25800, 84.28000,77.87467
456.28900, 84.28667,77.87327
456.32001, 84.29333,77.87236
456.35300, 84.30000,77.87049
456.38800, 84.30667,77.86911
456.42599, 84.31333,77.86821
456.46100, 84.32000,77.86635
456.49701, 84.32667,77.86544
456.53101, 84.33333,77.86309
456.56100, 84.34000,77.86122
456.59399, 84.34667,77.85935
456.62799, 84.35333,77.85700
456.66501, 84.36000,77.85514
456.69800, 84.36667,77.85281
456.73801, 84.37333,77.85046
456.77600, 84.38000,77.84764
456.80701, 84.38667,77.84576
456.83899, 84.39333,77.84293
456.87000, 84.40000,77.84056
456.89999, 84.40667,77.83868
456.93301, 84.41333,77.83632
456.96500, 84.42000,77.83396
456.99799, 84.42667,77.83257
457.03299, 84.43333,77.83023
457.06900, 84.44000,77.82788
457.10199, 84.44667,77.82553
457.13501, 84.45333,77.82223
457.17200, 84.46000,77.81989
457.20801, 84.46667,77.81850
457.23999, 84.47333,77.81519
457.27200, 84.48000,77.81380
457.30399, 84.48667,77.81193
457.34100, 84.49333,77.81006
457.37701, 84.50000,77.80818
457.41000, 84.50667,77.80775
457.44101, 84.51333,77.80683
457.47101, 84.52000,77.80591
457.50601, 84.52667,77.80499
457.54001, 84.53333,77.80455
457.57401, 84.54000,77.80315
457.60599, 84.54667,77.80223
457.63599, 84.55333,77.80083
457.66901, 84.56000,77.80038
457.69501, 84.56667,77.79850
457.73300, 84.57333,77.79663
457.76599, 84.58000,77.79524
457.79901, 84.58667,77.79337
457.83499, 84.59333,77.79102
457.86700, 84.60000,77.78868
457.90399, 84.60667,77.78585
457.93301, 84.61333,77.78349
457.96399, 84.62000,77.78113
457.99799, 84.62667,77.77782
458.03299, 84.63333,77.77548
458.06500, 84.64000,77.77313
458.09799, 84.64667,77.77079
458.12900, 84.65333,77.76749
458.17099, 84.66000,77.76707
458.21201, 84.66667,77.76377
458.24200, 84.67333,77.76046
458.27200, 84.68000,77.75858
458.30301, 84.68667,77.75574
458.33301, 84.69333,77.75339
458.37299, 84.70000,77.75152
458.40201, 84.70667,77.74917
458.43701, 84.71333,77.74730
458.47299, 84.72000,77.74590
458.50500, 84.72667,77.74403
458.53601, 84.73333,77.74263
458.57101, 84.74000,77.74219
458.60400, 84.74667,77.74127
458.63101, 84.75333,77.74035
458.66400, 84.76000,77.73943
458.69699, 84.76667,77.73804
458.73300, 84.77333,77.73760
458.76700, 84.78000,77.73573
458.79800, 84.78667,77.73482
458.83301, 84.79333,77.73344
458.86401, 84.80000,77.73253
458.90100, 84.80667,77.73067
458.93500, 84.81333,77.72882
458.97601, 84.82000,77.72649
459.01001, 84.82667,77.72511
459.04800, 84.83333,77.72276
459.08401, 84.84000,77.72041
459.11401, 84.84667,77.71709
459.14499, 84.85333,77.71472
459.17499, 84.86000,77.71187
459.20300, 84.86667,77.70854
459.23199, 84.87333,77.70474
459.27100, 84.88000,77.70046
459.29599, 84.88667,77.69571
459.33099, 84.89333,77.69095
459.36301, 84.90000,77.68621
459.39499, 84.90667,77.68146
459.42700, 84.91333,77.67816
459.46500, 84.92000,77.67390
459.50000, 84.92667,77.67156
459.53400, 84.93333,77.67113
459.56900, 84.94000,77.67071
459.59900, 84.94667,77.67076
459.63699, 84.95333,77.67177
459.67099, 84.96000,77.67326
459.70700, 84.96667,77.67379
459.74200, 84.97333,77.67479
459.77499, 84.98000,77.67580
459.80301, 84.98667,77.67632
459.84000, 84.99333,77.67636
459.87299, 85.00000,77.67641
459.90399, 85.00667,77.67597
459.94101, 85.01333,77.67506
459.97601, 85.02000,77.67462
460.00900, 85.02667,77.67418
460.03601, 85.03333,77.67278
460.06799, 85.04000,77.67233
460.10001, 85.04667,77.67142
460.13300, 85.05333,77.67002
460.16901, 85.06000,77.66911
460.20401, 85.06667,77.66771
460.23599, 85.07333,77.66583
460.26801, 85.08000,77.66443
460.29099, 85.08667,77.66302
460.32300, 85.09333,77.66066
460.35901, 85.10000,77.65879
460.39499, 85.10667,77.65740
460.42599, 85.11333,77.65506
460.45700, 85.12000,77.65272
460.49500, 85.12667,77.65038
460.53500, 85.13333,77.64709
460.56601, 85.14000,77.64427
460.60400, 85.14667,77.64145
460.63599, 85.15333,77.63863
460.67200, 85.16000,77.63532
460.70401, 85.16667,77.63249
460.73901, 85.17333,77.62965
460.76801, 85.18000,77.62681
460.79800, 85.18667,77.62445
460.83200, 85.19333,77.62114
460.86499, 85.20000,77.61831
460.90100, 85.20667,77.61644
460.93301, 85.21333,77.61361
460.96600, 85.22000,77.61127
461.00000, 85.22667,77.60940
461.03400, 85.23333,77.60706
461.07101, 85.24000,77.60472
461.10400, 85.24667,77.60334
461.14001, 85.25333,77.60099
461.17599, 85.26000,77.59913
461.21201, 85.26667,77.59726
461.24500, 85.27333,77.59538
461.27600, 85.28000,77.59398
461.30499, 85.28667,77.59211
461.33801, 85.29333,77.59024
461.37701, 85.30000,77.58789
461.41299, 85.30667,77.58602
461.44400, 85.31333,77.58462
461.47501, 85.32000,77.58227
461.50699, 85.32667,77.58040
461.53900, 85.33333,77.57806
461.57901, 85.34000,77.57573
461.61700, 85.34667,77.57387
461.65399, 85.35333,77.57153
461.69299, 85.36000,77.56966
461.72000, 85.36667,77.56826
461.75500, 85.37333,77.56590
461.78500, 85.38000,77.56401
461.81400, 85.38667,77.56260
461.84698, 85.39333,77.56119
461.88000, 85.40000,77.55978
461.90701, 85.40667,77.55934
461.93500, 85.41333,77.55746
461.97101, 85.42000,77.55654
462.00800, 85.42667,77.55563
462.04300, 85.43333,77.55472
462.07300, 85.44000,77.55429
462.10699, 85.44667,77.55289
462.14001, 85.45333,77.55197
462.16901, 85.46000,77.55057
462.20200, 85.46667,77.54868
462.23300, 85.47333,77.54776
462.26501, 85.48000,77.54588
462.29501, 85.48667,77.54352
462.32401, 85.49333,77.54116
462.35599, 85.50000,77.53881
462.39301, 85.50667,77.53646
462.42499, 85.51333,77.53364
462.45999, 85.52000,77.53130
462.49200, 85.52667,77.52896
462.53000, 85.53333,77.52614
462.56500, 85.54000,77.52476
462.59601, 85.54667,77.52193
462.63300, 85.55333,77.52054
462.66501, 85.56000,77.51915
462.69601, 85.56667,77.51776
462.73099, 85.57333,77.51732
462.76199, 85.58000,77.51593
462.79599, 85.58667,77.51502
462.82800, 85.59333,77.51363
462.86401, 85.60000,77.51272
462.89899, 85.60667,77.51133
462.93399, 85.61333,77.50993
462.96399, 85.62000,77.50805
462.99301, 85.62667,77.50617
463.02100, 85.63333,77.50430
463.06201, 85.64000,77.50195
463.09299, 85.64667,77.50057
463.13000, 85.65333,77.49823
463.16400, 85.66000,77.49589
463.19501, 85.66667,77.49355
463.23199, 85.67333,77.49026
463.27301, 85.68000,77.48888
463.30801, 85.68667,77.48655
463.34601, 85.69333,77.48420
463.37500, 85.70000,77.48185
463.40799, 85.70667,77.47998
463.44000, 85.71333,77.47763
463.48001, 85.72000,77.47576
463.51199, 85.72667,77.47341
463.54199, 85.73333,77.47154
463.58099, 85.74000,77.47015
463.61499, 85.74667,77.46875
463.64200, 85.75333,77.46688
463.67499, 85.76000,77.46596
463.71701, 85.76667,77.46457
463.74899, 85.77333,77.46317
463.77399, 85.78000,77.46176
463.81000, 85.78667,77.46084
463.84201, 85.79333,77.45896
463.87399, 85.80000,77.45708
463.90500, 85.80667,77.45520
463.93201, 85.81333,77.45381
463.97400, 85.82000,77.45194
464.00900, 85.82667,77.45055
464.04099, 85.83333,77.44916
464.07599, 85.84000,77.44777
464.10001, 85.84667,77.44589
464.13800, 85.85333,77.44497
464.17099, 85.86000,77.44359
464.20499, 85.86667,77.44316
464.24100, 85.87333,77.44225
464.27301, 85.88000,77.44086
464.31299, 85.88667,77.43995
464.34000, 85.89333,77.43808
464.37799, 85.90000,77.43668
464.40601, 85.90667,77.43576
464.43399, 85.91333,77.43388
464.47101, 85.92000,77.43201
464.50500, 85.92667,77.43110
464.54300, 85.93333,77.42923
464.57101, 85.94000,77.42831
464.60400, 85.94667,77.42645
464.63800, 85.95333,77.42458
464.67001, 85.96000,77.42271
464.70901, 85.96667,77.42132
464.74301, 85.97333,77.41897
464.77701, 85.98000,77.41661
464.80301, 85.98667,77.41425
464.83701, 85.99333,77.41093
464.86700, 86.00000,77.40810
464.89899, 86.00667,77.40575
464.93500, 86.01333,77.40292
464.96799, 86.02000,77.40057
465.00601, 86.02667,77.39870
465.03699, 86.03333,77.39636
465.06799, 86.04000,77.39448
465.09799, 86.04667,77.39357
465.13599, 86.05333,77.39218
465.17401, 86.06000,77.39176
465.20499, 86.06667,77.39084
465.23599, 86.07333,77.38993
465.26801, 86.08000,77.38853
465.30600, 86.08667,77.38714
465.33600, 86.09333,77.38670
465.36700, 86.10000,77.38483
465.39899, 86.10667,77.38392
465.43600, 86.11333,77.38253
465.47198, 86.12000,77.38163
465.50400, 86.12667,77.37976
465.53699, 86.13333,77.37837
465.57199, 86.14000,77.37698
465.60699, 86.14667,77.37511
465.64200, 86.15333,77.37324
465.67001, 86.16000,77.37136
465.70700, 86.16667,77.36996
465.73901, 86.17333,77.36808
465.76199, 86.18000,77.36572
465.79700, 86.18667,77.36384
465.83301, 86.19333,77.36197
465.86600, 86.20000,77.36058
465.90201, 86.20667,77.35871
465.93301, 86.21333,77.35732
465.96600, 86.22000,77.35592
465.99500, 86.22667,77.35405
466.03000, 86.23333,77.35217
466.06699, 86.24000,77.35030
466.09500, 86.24667,77.34890
466.12799, 86.25333,77.34703
466.16299, 86.26000,77.34515
466.19400, 86.26667,77.34279
466.22601, 86.27333,77.34091
466.25601, 86.28000,77.33950
466.28299, 86.28667,77.33714
466.31699, 86.29333,77.33478
466.34601, 86.30000,77.33291
466.38501, 86.30667,77.33056
466.41199, 86.31333,77.32821
466.44901, 86.32000,77.32635
466.47900, 86.32667,77.32401
466.51599, 86.33333,77.32215
466.55399, 86.34000,77.32078
466.58801, 86.34667,77.31844
466.62201, 86.35333,77.31659
466.65900, 86.36000,77.31473
466.69501, 86.36667,77.31287
466.72900, 86.37333,77.31197
466.76401, 86.38000,77.31011
466.80099, 86.38667,77.30921
466.83401, 86.39333,77.30782
466.87299, 86.40000,77.30739
466.90601, 86.40667,77.30695
466.93500, 86.41333,77.30459
466.96899, 86.42000,77.30462
466.99301, 86.42667,77.30370
467.02899, 86.43333,77.30230
467.06299, 86.44000,77.30090
467.09601, 86.44667,77.29999
467.12900, 86.45333,77.29860
467.16199, 86.46000,77.29768
467.19800, 86.46667,77.29582
467.23099, 86.47333,77.29442
467.26401, 86.48000,77.29303
467.29599, 86.48667,77.29116
467.32800, 86.49333,77.28977
467.36401, 86.50000,77.28742
467.39899, 86.50667,77.28650
467.42999, 86.51333,77.28463
467.46399, 86.52000,77.28276
467.49500, 86.52667,77.28185
467.52899, 86.53333,77.28046
467.56201, 86.54000,77.27907
467.59900, 86.54667,77.27720
467.63300, 86.55333,77.27581
467.66699, 86.56000,77.27345
467.69601, 86.56667,77.27205
467.73300, 86.57333,77.27017
467.75500, 86.58000,77.26780
467.78699, 86.58667,77.26593
467.82501, 86.59333,77.26502
467.85999, 86.60000,77.26315
467.89301, 86.60667,77.26128
467.92300, 86.61333,77.26037
467.96100, 86.62000,77.25851
467.99600, 86.62667,77.25712
468.02899, 86.63333,77.25620
468.05801, 86.64000,77.25433
468.09000, 86.64667,77.25245
468.12299, 86.65333,77.25154
468.15900, 86.66000,77.24967
468.19000, 86.66667,77.24876
468.22800, 86.67333,77.24737
468.26099, 86.68000,77.24646
468.29001, 86.68667,77.24555
468.32401, 86.69333,77.24464
468.35901, 86.70000,77.24421
468.39301, 86.70667,77.24235
468.42999, 86.71333,77.24241
468.46701, 86.72000,77.24103
468.50101, 86.72667,77.24012
468.53601, 86.73333,77.23968
468.56699, 86.74000,77.23780
468.59698, 86.74667,77.23592
468.62799, 86.75333,77.23501
468.66199, 86.76000,77.23313
468.69699, 86.76667,77.23126
468.73300, 86.77333,77.23036
468.76501, 86.78000,77.22800
468.79999, 86.78667,77.22613
468.83301, 86.79333,77.22425
468.86401, 86.80000,77.22237
468.89001, 86.80667,77.22096
468.92300, 86.81333,77.21909
468.95801, 86.82000,77.21770
468.99500, 86.82667,77.21632
469.03101, 86.83333,77.21493
469.06201, 86.84000,77.21402
469.09399, 86.84667,77.21214
469.12799, 86.85333,77.21075
469.16101, 86.86000,77.20983
469.19299, 86.86667,77.20796
469.22601, 86.87333,77.20609
469.25800, 86.88000,77.20470
469.29401, 86.88667,77.20284
469.32599, 86.89333,77.20097
469.36099, 86.90000,77.19911
469.40201, 86.90667,77.19773
469.43500, 86.91333,77.19634
469.46899, 86.92000,77.19447
469.50000, 86.92667,77.19307
469.53000, 86.93333,77.19120
469.56299, 86.94000,77.18932
469.59900, 86.94667,77.18745
469.63199, 86.95333,77.18606
469.66501, 86.96000,77.18466
469.69800, 86.96667,77.18278
469.73001, 86.97333,77.18185
469.76099, 86.98000,77.18045
469.79300, 86.98667,77.17952
469.81699, 86.99333,77.17811
469.85199, 87.00000,77.17671
469.88101, 87.00667,77.17532
469.91800, 87.01333,77.17345
469.95099, 87.02000,77.17207
469.98700, 87.02667,77.17069
470.01801, 87.03333,77.16978
470.05600, 87.04000,77.16792
470.09100, 87.04667,77.16750
470.12299, 87.05333,77.16659
470.15900, 87.06000,77.16616
470.19101, 87.06667,77.16572
470.22400, 87.07333,77.16577
470.25800, 87.08000,77.16533
470.29199, 87.08667,77.16537
470.32001, 87.09333,77.16445
470.35101, 87.10000,77.16401
470.38901, 87.10667,77.16358
470.41901, 87.11333,77.16219
470.45300, 87.12000,77.16176
470.49200, 87.12667,77.16134
470.52100, 87.13333,77.15995
470.55499, 87.14000,77.15904
470.58899, 87.14667,77.15765
470.62701, 87.15333,77.15626
470.65701, 87.16000,77.15438
470.68799, 87.16667,77.15250
470.72101, 87.17333,77.15015
470.75299, 87.18000,77.14780
470.78500, 87.18667,77.14545
470.82199, 87.19333,77.14215
470.85599, 87.20000,77.13884
470.88901, 87.20667,77.13649
470.92200, 87.21333,77.13318
470.95200, 87.22000,77.12940
470.98901, 87.22667,77.12705
471.02600, 87.23333,77.12375
471.05701, 87.24000,77.12092
471.09000, 87.24667,77.11857
471.12399, 87.25333,77.11527
471.15900, 87.26000,77.11292
471.19299, 87.26667,77.11058
471.22699, 87.27333,77.10823
471.25699, 87.28000,77.10684
471.29599, 87.28667,77.10449
471.33200, 87.29333,77.10214
471.36200, 87.30000,77.10026
471.39499, 87.30667,77.09742
471.42599, 87.31333,77.09602
471.45099, 87.32000,77.09365
471.48499, 87.32667,77.09274
471.52100, 87.33333,77.09184
471.55399, 87.34000,77.09141
471.59500, 87.34667,77.09100
471.62799, 87.35333,77.09058
471.66400, 87.36000,77.08920
471.70401, 87.36667,77.08878
471.73499, 87.37333,77.08834
471.76999, 87.38000,77.08742
471.80099, 87.38667,77.08697
471.82800, 87.39333,77.08651
471.86099, 87.40000,77.08606
471.88599, 87.40667,77.08513
471.91699, 87.41333,77.08421
471.95300, 87.42000,77.08378
471.98499, 87.42667,77.08241
472.02399, 87.43333,77.08151
472.06299, 87.44000,77.07967
472.09799, 87.44667,77.07830
472.13000, 87.45333,77.07740
472.17801, 87.46000,77.07603
472.21301, 87.46667,77.07513
472.23999, 87.47333,77.07374
472.27802, 87.48000,77.07282
472.30801, 87.48667,77.07142
472.34399, 87.49333,77.07146
472.37601, 87.50000,77.07053
472.40500, 87.50667,77.07007
472.43799, 87.51333,77.06818
472.46301, 87.52000,77.06773
472.49301, 87.52667,77.06680
472.52899, 87.53333,77.06588
472.55899, 87.54000,77.06544
472.59100, 87.54667,77.06356
472.62500, 87.55333,77.06216
472.65500, 87.56000,77.06124
472.69400, 87.56667,77.05985
472.71701, 87.57333,77.05893
472.74799, 87.58000,77.05754
472.79099, 87.58667,77.05712
472.82001, 87.59333,77.05622
472.85501, 87.60000,77.05484
472.89099, 87.60667,77.05395
472.92801, 87.61333,77.05306
472.96799, 87.62000,77.05217
473.00500, 87.62667,77.05175
473.04199, 87.63333,77.05084
473.07401, 87.64000,77.04992
