Home School DBN,Home School Name,Home School Address,City,Zip Code,Summer School Site 1,Summer School Site Address,City,Zip Code,Summer School Site 2,Summer School Site Address,City,Zip Code
24Q013,P.S. 013 Clement C. Moore,55-01 94 STREET,QUEENS,11373,Q007,80-55 CORNISH AVENUE,QUEENS,11373,,,,
24Q014,P.S. 014 Fairview,107-01 OTIS AVENUE,QUEENS,11368,Q007,80-55 CORNISH AVENUE,QUEENS,11373,,,,
24Q016,P.S. Q016 The Nancy DeBenedittis School,41-15 104 STREET,QUEENS,11368,Q007,80-55 CORNISH AVENUE,QUEENS,11373,,,,
24Q019,P.S. 019 Marino Jeantet,98-02 ROOSEVELT AVENUE,QUEENS,11368,Q007,80-55 CORNISH AVENUE,QUEENS,11373,,,,
24Q028,P.S. 28 - The Thomas Emanuel Early Childhood Center,109-10 47 AVENUE,QUEENS,11368,Q007,80-55 CORNISH AVENUE,QUEENS,11373,,,,
24Q049,P.S. 049 Dorothy Bonawit Kole,63-60 80th Street,QUEENS,11379,Q049,63-60 80th Street,QUEENS,11379,Q093,66-56 FOREST AVENUE,QUEENS,11385
24Q058,P.S. 58 - School of Heroes,72-24 GRAND AVENUE,QUEENS,11378,Q049,63-60 80th Street,QUEENS,11379,,,,
24Q061,I.S. 061 Leonardo Da Vinci,98-50 50 AVENUE,QUEENS,11368,Q061,98-50 50 AVENUE,QUEENS,11368,,,,
24Q068,P.S. 068 Cambridge,59-09 SAINT FELIX AVENUE,QUEENS,11385,Q049,63-60 80th Street,QUEENS,11379,,,,
24Q071,P.S. 071 Forest,62-85 FOREST AVENUE,QUEENS,11385,Q049,63-60 80th Street,QUEENS,11379,,,,
24Q073,I.S. 73 - The Frank Sansivieri Intermediate School,70-02 54 AVENUE,QUEENS,11378,Q005,50-40 JACOBUS STREET,QUEENS,11373,,,,
24Q077,I.S. 077,976 SENECA AVENUE,QUEENS,11385,Q093,66-56 FOREST AVENUE,QUEENS,11385,,,,
24Q081,P.S. 81Q Jean Paul Richter,559 CYPRESS AVENUE,QUEENS,11385,Q049,63-60 80th Street,QUEENS,11379,,,,
24Q087,P.S. / I.S. 087 Middle Village,67-54 80 STREET,QUEENS,11379,Q049,63-60 80th Street,QUEENS,11379,Q093,66-56 FOREST AVENUE,QUEENS,11385
24Q088,P.S. 088 Seneca,60-85 CATALPA AVENUE,QUEENS,11385,Q049,63-60 80th Street,QUEENS,11379,,,,
24Q089,P.S. 089 Elmhurst,85-28 BRITTON AVENUE,QUEENS,11373,Q007,80-55 CORNISH AVENUE,QUEENS,11373,,,,
24Q091,P.S. 091 Richard Arkwright,68-10 CENTRAL AVE,QUEENS,11385,Q049,63-60 80th Street,QUEENS,11379,,,,
24Q093,I.S. 093 Ridgewood,66-56 FOREST AVENUE,QUEENS,11385,Q093,66-56 FOREST AVENUE,QUEENS,11385,,,,
24Q102,P.S. 102 Bayview,55-24 VAN HORN STREET,QUEENS,11373,Q005,50-40 JACOBUS STREET,QUEENS,11373,Q186,252-12 72 AVENUE,QUEENS,11426
24Q113,P.S./I.S. 113 Anthony J. Pranzo,78-23 87TH STREET,QUEENS,11385,Q005,50-40 JACOBUS STREET,QUEENS,11373,,,,
24Q119,I.S. 119 The Glendale,74-01 78 AVENUE,QUEENS,11385,Q093,66-56 FOREST AVENUE,QUEENS,11385,,,,
24Q125,I.S. 125 Thom J. McCann Woodside,46-02 47 AVENUE,QUEENS,11377,Q125,46-02 47 AVENUE,QUEENS,11377,,,,
24Q128,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elementary School",69-10 65th Drive,QUEENS,11379,Q093,66-56 FOREST AVENUE,QUEENS,11385,Q049,63-60 80th Street,QUEENS,11379
24Q143,P.S. 143 Louis Armstrong,34-74 113 STREET,QUEENS,11368,Q212,34-25 82 STREET,QUEENS,11372,,,,
24Q153,P.S. 153 Maspeth Elem,60-02 60 LANE,QUEENS,11378,Q049,63-60 80th Street,QUEENS,11379,Q005,50-40 JACOBUS STREET,QUEENS,11373
24Q199,P.S. 199 Maurice A. Fitzgerald,39-20 48 AVENUE,QUEENS,11104,Q125,46-02 47 AVENUE,QUEENS,11377,,,,
24Q229,P.S. 229 Emanuel Kaplan,67-25 51 ROAD,QUEENS,11377,Q005,50-40 JACOBUS STREET,QUEENS,11373,,,,
24Q236,International High School for Health Sciences,48-01 90 STREET,QUEENS,11373,Q455,48-01 90 STREET,QUEENS,11373,,,,
24Q239,P.S. 239,17-15 WEIRFIELD STREET,QUEENS,11385,Q049,63-60 80th Street,QUEENS,11379,,,,
24Q264,Academy of Finance and Enterprise,30-20 THOMSON AVENUE,QUEENS,11101,Q450,28-01 41 AVENUE,QUEENS,11101,,,,
24Q267,High School of Applied Communication,30-20 THOMSON AVENUE,QUEENS,11101,Q450,28-01 41 AVENUE,QUEENS,11101,,,,
24Q290,A.C.E. Academy for Scholars at the Geraldine Ferraro Campus,70-02 54 AVENUE,QUEENS,11378,Q049,63-60 80th Street,QUEENS,11379,,,,
24Q293,Civic Leadership Academy,45-10 94TH STREET,QUEENS,11373,Q744,45-10 94TH STREET,QUEENS,11373,,,,
24Q296,Pan American International High School,45-10 94TH STREET,QUEENS,11373,Q744,45-10 94TH STREET,QUEENS,11373,,,,
24Q299,Bard High School Early College Queens,30-20 THOMSON AVENUE,QUEENS,11101,Q450,28-01 41 AVENUE,QUEENS,11101,,,,
24Q305,Learners and Leaders,378 SENECA AVENUE,QUEENS,11385,Q049,63-60 80th Street,QUEENS,11379,,,,
24Q307,Pioneer Academy,40-20 100TH STREET,QUEENS,11368,Q260,40-20 100TH STREET,QUEENS,11368,Q007,80-55 CORNISH AVENUE,QUEENS,11373
24Q311,Corona Arts and Sciences Academy,45-10 94TH STREET,QUEENS,11373,Q061,98-50 50 AVENUE,QUEENS,11368,,,,
24Q330,P.S. 330,110-08 NORTHERN BOULEVARD,QUEENS,11368,Q049,63-60 80th Street,QUEENS,11379,,,,
24Q455,Newtown High School,48-01 90 STREET,QUEENS,11373,Q455,48-01 90 STREET,QUEENS,11373,,,,
24Q457,HS Arts & Business Yabc,105-25 HORACE HARDING EXPY N,QUEENS,11368,Q455,48-01 90 STREET,QUEENS,11373,,,,
24Q485,Grover Cleveland High School,21-27 HIMROD STREET,QUEENS,11385,Q485,21-27 HIMROD STREET,QUEENS,11385,,,,
24Q520,Middle College High School at LaGuardia Community College,45-35 VAN DAM STREET,QUEENS,11101,Q891,47-07 30 PLACE,QUEENS,11101,,,,
24Q530,International High School at LaGuardia Community College,45-35 VAN DAM STREET,QUEENS,11101,Q891,47-07 30 PLACE,QUEENS,11101,,,,
24Q550,High School for Arts and Business,105-25 HORACE HARDING EXPY N,QUEENS,11368,Q455,48-01 90 STREET,QUEENS,11373,,,,
24Q560,"Robert F. Wagner, Jr. Secondary School for Arts and Technology",47-07 30 PLACE,QUEENS,11101,Q891,47-07 30 PLACE,QUEENS,11101,,,,
24Q585,Maspeth High School,54-40 74TH STREET,QUEENS,11373,Q585,54-40 74TH STREET,QUEENS,11373,,,,
24Q600,Queens Vocational and Technical High School,37-02 47 AVENUE,QUEENS,11101,Q452,14-30 BROADWAY,QUEENS,11106,,,,
24Q610,Aviation Career & Technical Education High School,45-30 36 STREET,QUEENS,11101,Q610,45-30 36 STREET,QUEENS,11101,,,,
24Q744,VOYAGES Preparatory,45-10 94TH STREET,QUEENS,11373,Q744,45-10 94TH STREET,QUEENS,11373,,,,
24Q877,The 51 Avenue Academy (The Path To Academic Excellence),76-05 51 AVENUE,QUEENS,11373,Q005,50-40 JACOBUS STREET,QUEENS,11373,,,,
25Q020,P.S. 020 John Bowne,142-30 BARCLAY AVENUE,QUEENS,11355,Q020,142-30 BARCLAY AVENUE,QUEENS,11355,,,,
25Q021,P.S. 021 Edward Hart,147-36 26 AVENUE,QUEENS,11354,Q120,58-01 136 STREET,QUEENS,11355,,,,
25Q022,P.S. 022 Thomas Jefferson,153-33 SANFORD AVENUE,QUEENS,11355,Q020,142-30 BARCLAY AVENUE,QUEENS,11355,,,,
25Q024,P.S. 024 Andrew Jackson,141-11 HOLLY AVENUE,QUEENS,11355,Q020,142-30 BARCLAY AVENUE,QUEENS,11355,,,,
25Q025,I.S. 025 Adrien Block,34-65 192 STREET,QUEENS,11358,Q025,34-65 192 STREET,QUEENS,11358,,,,
25Q029,P.S. 029 Queens,125-10 23 AVENUE,QUEENS,11356,Q020,142-30 BARCLAY AVENUE,QUEENS,11355,,,,
25Q032,P.S. 032 State Street,171-11 35 AVENUE,QUEENS,11358,Q120,58-01 136 STREET,QUEENS,11355,,,,
25Q079,P.S. 079 Francis Lewis,147-27 15 DRIVE,QUEENS,11357,Q020,142-30 BARCLAY AVENUE,QUEENS,11355,,,,
25Q107,P.S. 107 Thomas A Dooley,167-02 45 AVENUE,QUEENS,11358,Q020,142-30 BARCLAY AVENUE,QUEENS,11355,,,,
25Q120,P.S. 120 Queens,58-01 136 STREET,QUEENS,11355,Q120,58-01 136 STREET,QUEENS,11355,,,,
25Q129,P.S. 129 Patricia Larkin,128-02 7 AVENUE,QUEENS,11356,Q120,58-01 136 STREET,QUEENS,11355,,,,
25Q130,P.S. 130,200-01 42 AVENUE,QUEENS,11361,Q020,142-30 BARCLAY AVENUE,QUEENS,11355,,,,
25Q154,P.S. 154 Queens,75-02 162 STREET,QUEENS,11366,Q120,58-01 136 STREET,QUEENS,11355,,,,
25Q163,P.S. 163 Flushing Heights,159-01 59 AVENUE,QUEENS,11365,Q020,142-30 BARCLAY AVENUE,QUEENS,11355,,,,
25Q164,P.S. 164 Queens Valley,138-01 77 AVENUE,QUEENS,11367,Q120,58-01 136 STREET,QUEENS,11355,Q025,34-65 192 STREET,QUEENS,11358
25Q165,P.S. 165 Edith K. Bergtraum,70-35 150 STREET,QUEENS,11367,Q020,142-30 BARCLAY AVENUE,QUEENS,11355,Q186,252-12 72 AVENUE,QUEENS,11426
25Q169,P.S. 169 Bay Terrace,18-25 212 STREET,QUEENS,11360,Q020,142-30 BARCLAY AVENUE,QUEENS,11355,,,,
25Q184,P.S. 184 Flushing Manor,163-15 21 ROAD,QUEENS,11357,Q020,142-30 BARCLAY AVENUE,QUEENS,11355,,,,
25Q185,J.H.S. 185 Edward Bleeker,147-26 25 DRIVE,QUEENS,11354,Q025,34-65 192 STREET,QUEENS,11358,,,,
25Q189,J.H.S. 189 Daniel Carter Beard,144-80 BARCLAY AVENUE,QUEENS,11355,Q025,34-65 192 STREET,QUEENS,11358,,,,
25Q193,P.S. 193 Alfred J. Kennedy,152-20 11 AVENUE,QUEENS,11357,Q020,142-30 BARCLAY AVENUE,QUEENS,11355,,,,
25Q194,J.H.S. 194 William Carr,154-60 17 AVENUE,QUEENS,11357,Q025,34-65 192 STREET,QUEENS,11358,,,,
25Q200,PS/MS 200 - The Pomonok School & STAR Academy,70-10 164 STREET,QUEENS,11365,Q020,142-30 BARCLAY AVENUE,QUEENS,11355,Q025,34-65 192 STREET,QUEENS,11358
25Q201,P.S. 201 The Discovery School for Inquiry and Research,65-11 155 STREET,QUEENS,11367,Q020,142-30 BARCLAY AVENUE,QUEENS,11355,,,,
25Q209,P.S. 209 Clearview Gardens,16-10 UTOPIA PARKWAY,QUEENS,11357,Q020,142-30 BARCLAY AVENUE,QUEENS,11355,,,,
25Q214,P.S. 214 Cadwallader Colden,31-15 140 STREET,QUEENS,11354,Q020,142-30 BARCLAY AVENUE,QUEENS,11355,,,,
25Q219,P.S. 219 Paul Klapper,144-39 GRAVETT ROAD,QUEENS,11367,Q120,58-01 136 STREET,QUEENS,11355,Q025,34-65 192 STREET,QUEENS,11358
25Q237,I.S. 237,46-21 COLDEN STREET,QUEENS,11355,Q025,34-65 192 STREET,QUEENS,11358,,,,
25Q240,Veritas Academy,35-01 UNION STREET,QUEENS,11354,Q460,35-01 UNION STREET,QUEENS,11354,,,,
25Q241,Queens High School for Language Studies,35-01 UNION STREET,QUEENS,11354,Q707,75-40 PARSONS BOULEVARD,QUEENS,11366,Q460,35-01 UNION STREET,QUEENS,11354
25Q242,P.S. 242 Leonard P. Stavisky Early Childhood School,29-66 137 STREET,QUEENS,11354,Q020,142-30 BARCLAY AVENUE,QUEENS,11355,,,,
25Q244,The Active Learning Elementary School,137-20 FRANKLIN AVENUE,QUEENS,11355,Q020,142-30 BARCLAY AVENUE,QUEENS,11355,,,,
25Q250,I.S. 250 The Robert F. Kennedy Community Middle School,158-40 76 ROAD,QUEENS,11366,Q025,34-65 192 STREET,QUEENS,11358,,,,
25Q252,"Queens School of Inquiry, The",158-40 76 ROAD,QUEENS,11366,Q707,75-40 PARSONS BOULEVARD,QUEENS,11366,,,,
25Q263,Flushing International High School,144-80 BARCLAY AVENUE,QUEENS,11355,Q744,45-10 94TH STREET,QUEENS,11373,,,,
25Q281,East-West School of International Studies,46-21 COLDEN STREET,QUEENS,11355,Q707,75-40 PARSONS BOULEVARD,QUEENS,11366,,,,
25Q285,World Journalism Preparatory: A College Board School,34-65 192 STREET,QUEENS,11358,Q025,34-65 192 STREET,QUEENS,11358,,,,
25Q294,BELL Academy,18-25 212 STREET,QUEENS,11360,Q025,34-65 192 STREET,QUEENS,11358,,,,
25Q425,John Bowne High School,63-25 MAIN STREET,QUEENS,11367,Q425,63-25 MAIN STREET,QUEENS,11367,,,,
25Q460,Flushing High School,35-01 UNION STREET,QUEENS,11354,Q460,35-01 UNION STREET,QUEENS,11354,,,,
25Q467,Flushing Yabc,35-01 UNION STREET,QUEENS,11354,Q460,35-01 UNION STREET,QUEENS,11354,,,,
25Q499,"The Queens College School for Math, Science and Technology",148-20 REEVES AVENUE,QUEENS,11367,Q120,58-01 136 STREET,QUEENS,11355,Q025,34-65 192 STREET,QUEENS,11358
25Q525,Townsend Harris High School,149-11 MELBOURNE AVENUE,QUEENS,11367,Q430,58-20 UTOPIA PARKWAY,QUEENS,11365,,,,
25Q540,Queens Academy High School,138-11 35 AVENUE,QUEENS,11354,Q460,35-01 UNION STREET,QUEENS,11354,,,,
25Q670,Robert F. Kennedy Community High School,75-40 PARSONS BOULEVARD,QUEENS,11366,Q707,75-40 PARSONS BOULEVARD,QUEENS,11366,,,,
25Q792,North Queens Community High School,141-25 77TH ROAD,QUEENS,11367,Q744,45-10 94TH STREET,QUEENS,11373,,,,
26Q018,P.S. 018 Winchester,86-35 235 COURT,QUEENS,11427,Q046,64-45 218 STREET,QUEENS,11364,,,,
26Q026,P.S. 026 Rufus King,195-02 69 AVENUE,QUEENS,11365,Q046,64-45 218 STREET,QUEENS,11364,,,,
26Q031,P.S. 031 Bayside,211-45 46 ROAD,QUEENS,11361,Q046,64-45 218 STREET,QUEENS,11364,,,,
26Q041,P.S. 041 Crocheron,214-43 35 AVENUE,QUEENS,11361,Q046,64-45 218 STREET,QUEENS,11364,,,,
26Q046,P.S. 046 Alley Pond,64-45 218 STREET,QUEENS,11364,Q046,64-45 218 STREET,QUEENS,11364,,,,
26Q067,J.H.S. 067 Louis Pasteur,51-60 MARATHON PARKWAY,QUEENS,11362,Q158,46-35 OCEANIA STREET,QUEENS,11361,,,,
26Q074,J.H.S. 074 Nathaniel Hawthorne,61-15 OCEANIA STREET,QUEENS,11364,Q158,46-35 OCEANIA STREET,QUEENS,11361,,,,
26Q094,P.S. 094 David D. Porter,41-77 LITTLE NECK PARKWAY,QUEENS,11363,Q046,64-45 218 STREET,QUEENS,11364,,,,
26Q098,P.S. 098 The Douglaston School,40-20 235 STREET,QUEENS,11363,Q046,64-45 218 STREET,QUEENS,11364,,,,
26Q115,P.S. 115 Glen Oaks,80-51 261 STREET,QUEENS,11004,Q046,64-45 218 STREET,QUEENS,11364,,,,
26Q133,P.S. 133 Queens,248-05 86 AVENUE,QUEENS,11426,Q046,64-45 218 STREET,QUEENS,11364,,,,
26Q158,M.S. 158 Marie Curie,46-35 OCEANIA STREET,QUEENS,11361,Q158,46-35 OCEANIA STREET,QUEENS,11361,,,,
26Q159,P.S. 159,205-01 33 AVENUE,QUEENS,11361,Q046,64-45 218 STREET,QUEENS,11364,,,,
26Q162,P.S. 162 John Golden,201-02 53 AVENUE,QUEENS,11364,Q046,64-45 218 STREET,QUEENS,11364,,,,
26Q172,Irwin Altman Middle School 172,81-14 257 STREET,QUEENS,11004,Q158,46-35 OCEANIA STREET,QUEENS,11361,,,,
26Q173,P.S. 173 Fresh Meadows,174-10 67 AVENUE,QUEENS,11365,Q046,64-45 218 STREET,QUEENS,11364,,,,
26Q178,P.S./ IS 178 Holliswood,189-10 RADNOR ROAD,QUEENS,11423,Q046,64-45 218 STREET,QUEENS,11364,Q158,46-35 OCEANIA STREET,QUEENS,11361
26Q186,P.S. 186 Castlewood,252-12 72 AVENUE,QUEENS,11426,Q186,252-12 72 AVENUE,QUEENS,11426,,,,
26Q188,P.S. 188 Kingsbury,218-12 HARTLAND AVENUE,QUEENS,11364,Q046,64-45 218 STREET,QUEENS,11364,,,,
26Q191,P.S. 191 Mayflower,85-15 258 STREET,QUEENS,11001,Q046,64-45 218 STREET,QUEENS,11364,,,,
26Q203,P.S. 203 Oakland Gardens,53-11 SPRINGFIELD BOULEVARD,QUEENS,11364,Q046,64-45 218 STREET,QUEENS,11364,,,,
26Q205,P.S. 205 Alexander Graham Bell,75-25 BELL BOULEVARD,QUEENS,11364,Q046,64-45 218 STREET,QUEENS,11364,,,,
26Q213,P.S. 213 The Carl Ullman School,231-02 67 AVENUE,QUEENS,11364,Q046,64-45 218 STREET,QUEENS,11364,,,,
26Q216,J.H.S. 216 George J. Ryan,64-20 175 STREET,QUEENS,11365,Q158,46-35 OCEANIA STREET,QUEENS,11361,,,,
26Q221,P.S. 221 The North Hills School,57-40 MARATHON PARKWAY,QUEENS,11362,Q046,64-45 218 STREET,QUEENS,11364,,,,
26Q266,P.S. / I.S. 266,74-10 COMMONWEALTH BOULEVARD,QUEENS,11426,Q158,46-35 OCEANIA STREET,QUEENS,11361,Q046,64-45 218 STREET,QUEENS,11364
26Q415,Benjamin N. Cardozo High School,57-00 223RD STREET,BAYSIDE,11364,Q415,57-00 223RD STREET,BAYSIDE,11364,,,,
26Q430,Francis Lewis High School,58-20 UTOPIA PARKWAY,QUEENS,11365,Q430,58-20 UTOPIA PARKWAY,QUEENS,11365,,,,
26Q435,Martin Van Buren High School,230-17 HILLSIDE AVENUE,QUEENS,11427,Q430,58-20 UTOPIA PARKWAY,QUEENS,11365,,,,
26Q495,Bayside High School,32-24 CORPORAL KENNEDY STREET,QUEENS,11361,Q405,32-24 CORPORAL KENNEDY STREET,QUEENS,11361,,,,
26Q566,"Queens High School of Teaching, Liberal Arts and the Sciences",74-20 COMMONWEALTH BLVD,QUEENS,11426,Q566,74-20 COMMONWEALTH BLVD,QUEENS,11426,,,,
27Q042,P.S./M.S 042 R. Vernam,488 BEACH 66 STREET,QUEENS,11692,Q042,488 BEACH 66 STREET,QUEENS,11692,,,,
27Q043,P.S. 043,160 BEACH 29 STREET,QUEENS,11691,Q042,488 BEACH 66 STREET,QUEENS,11692,,,,
27Q045,P.S. 045 Clarence Witherspoon,126-28 150 STREET,QUEENS,11436,Q124,129-15 150 AVENUE,QUEENS,11420,,,,
27Q047,P.S. 047 Chris Galas,9 POWER ROAD,QUEENS,11693,Q225,190 BEACH 110 STREET,ROCKAWAY PARK,11694,,,,
27Q053,M.S. 053 Brian Piccolo,10-45 NAMEOKE STREET,QUEENS,11691,Q043,160 BEACH 29 STREET,QUEENS,11691,,,,
27Q056,P.S. 056 Harry Eichler,86-10 114 STREET,QUEENS,11418,Q060,91-02 88 AVENUE,QUEENS,11421,,,,
27Q060,P.S. 060 Woodhaven,91-02 88 AVENUE,QUEENS,11421,Q060,91-02 88 AVENUE,QUEENS,11421,,,,
27Q062,P. S. 62 - Chester Park School,97-25 108 STREET,QUEENS,11419,Q063,90-15 SUTTER AVENUE,QUEENS,11417,,,,
27Q063,P.S. 063 Old South,90-15 SUTTER AVENUE,QUEENS,11417,Q063,90-15 SUTTER AVENUE,QUEENS,11417,,,,
27Q064,P.S. 064 Joseph P. Addabbo,82-01 101 AVENUE,QUEENS,11416,Q060,91-02 88 AVENUE,QUEENS,11421,,,,
27Q065,P.S. 65 - The Raymond York Elementary School,103-22 99 STREET,QUEENS,11417,Q063,90-15 SUTTER AVENUE,QUEENS,11417,Q060,91-02 88 AVENUE,QUEENS,11421
27Q066,P.S. 066 Jacqueline Kennedy Onassis,85-11 102 STREET,QUEENS,11418,Q060,91-02 88 AVENUE,QUEENS,11421,,,,
27Q090,P.S. 090 Horace Mann,86-50 109 STREET,QUEENS,11418,Q060,91-02 88 AVENUE,QUEENS,11421,,,,
27Q096,P.S. 096,130-01 ROCKAWAY BOULEVARD,QUEENS,11420,Q124,129-15 150 AVENUE,QUEENS,11420,,,,
27Q097,P.S. 097 Forest Park,85-52 85 STREET,QUEENS,11421,Q060,91-02 88 AVENUE,QUEENS,11421,,,,
27Q100,P.S. 100 Glen Morris,111-11 118 STREET,QUEENS,11420,Q063,90-15 SUTTER AVENUE,QUEENS,11417,,,,
27Q104,P.S. 104 The Bays Water,26-01 MOTT AVENUE,QUEENS,11691,Q104,26-01 MOTT AVENUE,QUEENS,11691,,,,
27Q105,P.S. 105 The Bay School,420 BEACH 51 STREET,QUEENS,11691,Q042,488 BEACH 66 STREET,QUEENS,11692,,,,
27Q106,P.S. 106,180 BEACH 35 STREET,QUEENS,11691,Q104,26-01 MOTT AVENUE,QUEENS,11691,,,,
27Q108,P.S. 108 Captain Vincent G. Fowler,108-10 109 AVENUE,QUEENS,11420,Q063,90-15 SUTTER AVENUE,QUEENS,11417,,,,
27Q114,P.S. / M.S. 114 Belle Harbor,134-01 CRONSTON AVENUE,QUEENS,11694,Q225,190 BEACH 110 STREET,ROCKAWAY PARK,11694,,,,
27Q123,P.S. 123,145-01 119 AVENUE,QUEENS,11436,Q124,129-15 150 AVENUE,QUEENS,11420,,,,
27Q124,P.S. 124 Osmond A Church,129-15 150 AVENUE,QUEENS,11420,Q124,129-15 150 AVENUE,QUEENS,11420,,,,
27Q137,M.S. 137 America's School of Heroes,109-15 98 STREET,QUEENS,11417,Q137,109-15 98 STREET,QUEENS,11417,,,,
27Q146,P.S. 146 Howard Beach,98-01 159 AVENUE,QUEENS,11414,Q202,138-30 LAFAYETTE STREET,QUEENS,11417,,,,
27Q155,P.S. 155,130-02 115 AVENUE,QUEENS,11420,Q124,129-15 150 AVENUE,QUEENS,11420,,,,
27Q183,P.S. 183 Dr. Richard R. Green,2-45 BEACH 79 STREET,QUEENS,11693,Q225,190 BEACH 110 STREET,ROCKAWAY PARK,11694,,,,
27Q197,P.S. 197 The Ocean School,825 HICKSVILLE ROAD,QUEENS,11691,Q253,1307 CENTRAL AVENUE,QUEENS,11691,,,,
27Q202,J.H.S. 202 Robert H. Goddard,138-30 LAFAYETTE STREET,QUEENS,11417,Q202,138-30 LAFAYETTE STREET,QUEENS,11417,,,,
27Q207,P.S. 207 Rockwood Park,159-15 88 STREET,QUEENS,11414,Q202,138-30 LAFAYETTE STREET,QUEENS,11417,,,,
27Q210,J.H.S. 210 Elizabeth Blackwell,93-11 101 AVENUE,QUEENS,11416,Q137,109-15 98 STREET,QUEENS,11417,,,,
27Q215,P.S. 215 Lucretia Mott,535 BRIAR PLACE,QUEENS,11691,Q104,26-01 MOTT AVENUE,QUEENS,11691,,,,
27Q223,P.S. 223 Lyndon B. Johnson,125-20 SUTPHIN BOULEVARD,QUEENS,11434,Q124,129-15 150 AVENUE,QUEENS,11420,,,,
27Q226,J.H.S. 226 Virgil I. Grissom,121-10 ROCKAWAY BOULEVARD,QUEENS,11420,Q137,109-15 98 STREET,QUEENS,11417,,,,
27Q232,P.S. 232 Lindenwood,153-23 83 STREET,QUEENS,11414,Q202,138-30 LAFAYETTE STREET,QUEENS,11417,,,,
27Q253,P.S. 253,1307 CENTRAL AVENUE,QUEENS,11691,Q253,1307 CENTRAL AVENUE,QUEENS,11691,,,,
27Q254,P.S. 254 - The Rosa Parks School,84-40 101 STREET,QUEENS,11418,Q060,91-02 88 AVENUE,QUEENS,11421,,,,
27Q260,Frederick Douglass Academy VI High School,8-21 BAY 25 STREET,QUEENS,11691,Q465,8-21 BAY 25 STREET,QUEENS,11691,,,,
27Q261,Voyages Prep - South Queens,156-10 BAISLEY BOULEVARD,QUEENS,11434,Q420,143-10 SPRINGFIELD BOULEVARD,QUEENS,11413,,,,
27Q262,Channel View School for Research,100-00 BEACH CHANNEL DRIVE,QUEENS,11694,Q410,100-00 BEACH CHANNEL DRIVE,QUEENS,11694,,,,
27Q273,P.S. 273,88-07 102ND STREET,QUEENS,11418,Q060,91-02 88 AVENUE,QUEENS,11421,,,,
27Q282,Knowledge and Power Preparatory Academy VI,8-21 BAY 25 STREET,QUEENS,11691,Q465,8-21 BAY 25 STREET,QUEENS,11691,,,,
27Q297,Hawtree Creek Middle School,121-10 ROCKAWAY BOULEVARD,QUEENS,11420,Q137,109-15 98 STREET,QUEENS,11417,,,,
27Q302,"Queens High School for Information, Research, and Technology",8-21 BAY 25 STREET,QUEENS,11691,Q465,8-21 BAY 25 STREET,QUEENS,11691,,,,
27Q306,New York City Academy for Discovery,95-16 89TH AVENUE,QUEENS,11421,Q060,91-02 88 AVENUE,QUEENS,11421,,,,
27Q308,Robert H. Goddard High School of Communication Arts and Technology,138-30 LAFAYETTE STREET,QUEENS,11417,Q480,101-01 ROCKAWAY BOULEVARD,QUEENS,11417,,,,
27Q309,Academy of Medical Technology: A College Board School,8-21 BAY 25 STREET,QUEENS,11691,Q465,8-21 BAY 25 STREET,QUEENS,11691,,,,
27Q317,WATERSIDE CHILDREN'S STUDIO SCHOOL,190 BEACH 110 STREET,ROCKAWAY PARK,11694,Q225,190 BEACH 110 STREET,ROCKAWAY PARK,11694,,,,
27Q318,WATERSIDE SCHOOL FOR LEADERSHIP,190 BEACH 110 STREET,ROCKAWAY PARK,11694,Q225,190 BEACH 110 STREET,ROCKAWAY PARK,11694,,,,
27Q319,VILLAGE ACADEMY,10-45 NAMEOKE STREET,QUEENS,11691,Q043,160 BEACH 29 STREET,QUEENS,11691,,,,
27Q324,Rockaway Park High School for Environmental Sustainability,100-00 BEACH CHANNEL DRIVE,QUEENS,11694,Q410,100-00 BEACH CHANNEL DRIVE,QUEENS,11694,,,,
27Q333,Goldie Maple Academy,3-65 BEACH 56 STREET,QUEENS,11692,Q043,160 BEACH 29 STREET,QUEENS,11691,,,,
27Q351,Rockaway Collegiate High School,100-00 BEACH CHANNEL DRIVE,QUEENS,11694,Q410,100-00 BEACH CHANNEL DRIVE,QUEENS,11694,,,,
27Q362,Wave Preparatory Elementary School,535 BRIAR PLACE,QUEENS,11691,Q043,160 BEACH 29 STREET,QUEENS,11691,,,,
27Q400,August Martin High School,156-10 BAISLEY BOULEVARD,QUEENS,11434,Q633,171-10 LINDEN BOULEVARD,QUEENS,11434,,,,
27Q410,Beach Channel High School,100-00 BEACH CHANNEL DRIVE,QUEENS,11694,Q410,100-00 BEACH CHANNEL DRIVE,QUEENS,11694,,,,
27Q475,Richmond Hill High School,89-30 114 STREET,QUEENS,11418,Q475,89-30 114 STREET,QUEENS,11418,,,,
27Q480,John Adams High School,101-01 ROCKAWAY BOULEVARD,QUEENS,11417,Q480,101-01 ROCKAWAY BOULEVARD,QUEENS,11417,,,,
27Q487,John Adams Yabc,101-01 ROCKAWAY BOULEVARD,QUEENS,11417,Q480,101-01 ROCKAWAY BOULEVARD,QUEENS,11417,,,,
27Q650,"High School for Construction Trades, Engineering and Architecture",94-06 104TH STREET,QUEENS,11416,Q650,94-06 104TH STREET,QUEENS,11416,,,,
28Q008,J.H.S. 008 Richard S. Grossley,108-35 167 STREET,QUEENS,11433,Q008,108-35 167 STREET,QUEENS,11433,,,,
