IRN,Name,Residence IRN,DOR Name,ADM Total,ADM Public,ADM NonPublic,December Child Count,December Child Count Adjustment,Adjusted December Child Count,Adjustment Year,Poverty Count,Poverty Base Rate,Poverty Amount,ADM Base Rate,ADM Amount,Public ADM Amount,NonPublic ADM Amount,Initial Base Rate,Initial Base Amount,Adjusted Base Rate,Adjusted Base Amount,NP Eligible Count,child count_2011 Child Count,NP Per Pupil Calc,Total NP Proportional Share,Total IDEA Allocation,
048306,Boardman Local SD,,,5198,4668,530,470,-32,438,2013,765,87.608,67020.12,106.168,551861.264,495592.224,56269.04,522.882,229022.316,492.27,231366.05,0,653,1302.0634517611027,0,850247.434,
048314,Canfield Local SD,,,3081,2944,137,294,-9,285,2013,218,87.608,19098.544,106.168,327103.608,312558.592,14545.016,522.882,149021.37,510.17,149989.09,0,309,1605.7968996763752,0,496191.24199999997,
048322,Jackson-Milton Local SD,,,913,860,53,102,-2,100,2013,204,87.608,17872.032,106.168,96931.384,91304.48,5626.904,522.882,52288.2,515.67,52598.65,0,137,1221.912890510949,0,167402.06600000002,
048330,Lowellville Local SD,,,629,619,10,35,-2,33,2013,40,87.608,3504.32,106.168,66779.672,65717.992,1061.68,522.882,17255.106,497.36,17407.72,0,54,1623.9205925925928,0,87691.71200000001,
048348,Poland Local SD,,,2585,2247,338,300,-3,297,2013,207,87.608,18134.856,106.168,274444.28,238559.496,35884.784,522.882,155295.954,520.58,156173.56,0,203,2210.6044137931035,0,448752.696,
048355,Sebring Local SD,,,627,615,12,122,-5,117,2013,158,87.608,13842.064,106.168,66567.336,65293.32,1274.016,522.882,61177.194,505.08,61620.27,0,150,946.8644666666668,0,142029.67,
048363,South Range Local SD,,,1276,1228,48,124,-2,122,2013,162,87.608,14192.496,106.168,135470.368,130374.304,5096.064,522.882,63791.6039,517.44,64162.38,0,153,1397.5506143790851,0,213825.244,
048371,Springfield Local SD,,,1141,1119,22,104,-5,99,2013,287,87.608,25143.496,106.168,121137.688,118801.992,2335.696,522.882,51765.3179,501.67,52173.24,0,125,1587.635392,0,198454.424,
048389,West Branch Local SD,,,2366,2264,102,292,-9,283,2013,420,87.608,36795.36,106.168,251193.488,240364.352,10829.136,522.882,147975.606,510.06,148938.45,0,281,1554.9014163701067,0,436927.298,
048397,Western Reserve Local SD,,,699,680,19,79,-3,76,2013,77,87.608,6745.816,106.168,74211.432,72194.24,2017.192,522.882,39739.032,506.55,40017.32,0,96,1260.1517500000002,0,120974.56800000001,
048413,Elgin Local SD,,,1212,1151,61,237,-8,229,2013,197,87.608,17258.776,106.168,128675.616,122199.368,6476.248,522.882,119739.978,508.62,120541.96,0,244,1092.1161967213116,0,266476.352,
048421,Pleasant Local SD,,,1284,1236,48,109,-18,91,2013,164,87.608,14367.712,106.168,136319.712,131223.648,5096.064,522.882,47582.2619,451.26,49187.74,0,113,1768.8067610619469,0,199875.164,
048439,Ridgedale Local SD,,,816,780,36,100,-8,92,2013,109,87.608,9549.272,106.168,86633.088,82811.04,3822.048,522.882,48105.1439,486.84,48683.73,0,88,1646.205568181818,0,144866.09,
048447,River Valley Local SD,,,2178,2081,97,196,-3,193,2013,275,87.608,24092.2,106.168,231233.904,220935.608,10298.296,522.882,100916.226,517.86,101500.15,0,222,1607.3254684684684,0,356826.254,
048462,Black River Local SD,,,1590,1410,180,130,-10,120,2013,307,87.608,26895.656,106.168,168807.12,149696.88,19110.24,522.882,62745.84,488.23,63469.68,0,165,1570.7421575757573,0,259172.45599999998,
048470,Buckeye Local SD,,,2433,2321,112,213,-15,198,2013,282,87.608,24705.456,106.168,258306.744,246415.928,11890.816,522.882,103530.6359,491.19,104624.16,0,247,1569.377975708502,0,387636.36,
048488,Cloverleaf Local SD,,,3049,2850,199,408,-15,393,2013,404,87.608,35393.632,106.168,323706.232,302578.8,21127.432,522.882,205492.626,507.14,206912.91,0,374,1513.403139037433,0,566012.774,
048496,Highland Local SD,,,3441,3248,193,288,-3,285,2013,235,87.608,20587.88,106.168,365324.088,344833.664,20490.424,522.882,149021.37,520.36,149864.79,0,380,1409.9388368421053,0,535776.758,
048512,Eastern Local SD,,,830,829,1,124,-2,122,2013,171,87.608,14980.968,106.168,88119.44,88013.272,106.168,522.882,63791.6039,517.44,64162.38,0,99,1689.5231111111111,0,167262.788,
048520,Meigs Local SD,,,1806,1803,3,392,-2,390,2013,777,87.608,68071.416,106.168,191739.408,191420.904,318.504,522.882,203923.9799,523.12,205061.22,0,296,1570.513662162162,0,464872.044,
048538,Southern Local SD,,,730,730,0,128,-2,126,2013,172,87.608,15068.576,106.168,77502.64,77502.64,0,522.882,65883.132,517.7,66265,0,114,1393.3001403508774,0,158836.21600000001,
048553,Marion Local SD,,,881,881,0,111,0,111,,57,87.608,4993.656,106.168,93534.008,93534.008,0,522.882,58039.902,525.78,58362.06,0,98,1600.915551020408,0,156889.724,
048579,Parkway Local SD,,,1069,1035,34,182,-2,180,2013,173,87.608,15156.184,106.168,113493.592,109883.88,3609.712,522.882,94118.76,520.07,94652.61,0,159,1404.4175220125785,0,223302.386,
048587,St Henry Consolidated Local SD,,,984,984,0,100,0,100,2013,55,87.608,4818.44,106.168,104469.312,104469.312,0,522.882,52288.2,525.78,52578.43,0,123,1315.985219512195,0,161866.182,
048595,Fort Recovery Local SD,,,986,986,0,156,-1,155,2013,68,87.608,5957.344,106.168,104681.648,104681.648,0,522.882,81046.7099,522.44,81499.92,0,127,1512.9048188976378,0,192138.912,
048611,Bethel Local SD,,,980,929,51,65,-6,59,2013,94,87.608,8235.152,106.168,104044.64,98630.072,5414.568,522.882,30850.0379,481.35,31287.87,0,68,2111.289147058824,0,143567.662,
048629,Miami East Local SD,,,1366,1237,129,76,-2,74,2013,160,87.608,14017.28,106.168,145025.488,131329.816,13695.672,522.882,38693.2679,512.3,38935,0,112,1767.658642857143,0,197977.768,
048637,Newton Local SD,,,715,595,120,46,0,46,2013,62,87.608,5431.696,106.168,75910.12,63169.96,12740.16,522.882,24052.5719,525.78,24186.08,0,50,2110.5579199999997,0,105527.896,
048652,Switzerland of Ohio Local SD,,,2517,2424,93,438,-2,436,2013,659,87.608,57733.672,106.168,267224.856,257351.232,9873.624,522.882,227976.5519,523.39,229246.75,2,525,1051.6229184060721,2103.2458368121443,554205.278,
048678,Brookville Local SD,,,1666,1501,165,183,-4,179,2013,220,87.608,19273.76,106.168,176875.888,159358.168,17517.72,522.882,93595.878,514.54,94160.38,0,206,1409.2719805825245,0,290310.02800000005,
048686,Jefferson Township Local SD,,,446,415,31,107,-28,79,2013,344,87.608,30137.152,106.168,47350.928,44059.72,3291.208,522.882,41307.6779,416.73,44590.41,0,63,1937.7538095238097,0,122078.49,
048694,Trotwood-Madison City SD,,,3203,2603,600,465,-69,396,2013,1355,87.608,118708.84,106.168,340056.104,276355.304,63700.8,522.882,207061.2719,457.85,212898.34,2,379,1762.8957585301837,3525.7915170603674,671663.284,
048702,Mad River Local SD,,,4329,3601,728,466,-24,442,2013,906,87.608,79372.848,106.168,459601.272,382310.968,77290.304,522.882,231113.844,500.03,233014.74,2,469,1639.0421656050955,3278.084331210191,771988.86,
048710,New Lebanon Local SD,,,1236,1167,69,146,-1,145,2013,241,87.608,21113.528,106.168,131223.648,123898.056,7325.592,522.882,75817.89,522.21,76242.3,0,174,1313.6751494252871,0,228579.47599999997,
048728,Northmont City SD,,,5786,5417,369,445,-17,428,2013,801,87.608,70174.008,106.168,614288.048,575112.056,39175.992,522.882,223793.496,506.44,225364.59,0,752,1209.8758590425532,0,909826.646,
048736,Northridge Local SD,,,1807,1770,37,297,-12,285,2013,780,87.608,68334.24,106.168,191845.576,187917.36,3928.216,522.882,149021.37,505.37,150093.56,0,234,1753.3050256410256,0,410273.376,
048744,Valley View Local Local SD,,,2013,1960,53,184,-9,175,2013,235,87.608,20587.88,106.168,213716.184,208089.28,5626.904,522.882,91504.3499,501.27,92232.92,0,244,1338.2663278688524,0,326536.984,
048751,Huber Heights City SD,,,6969,6298,671,759,-47,712,2013,1396,87.608,122300.768,106.168,739884.792,668646.064,71238.728,522.882,372291.9839,495.12,375799.45,13,981,1245.4577565392353,16190.950835010059,1237985.01,
048777,Morgan Local SD,,,2042,2032,10,300,-8,292,2013,651,87.608,57032.808,106.168,216795.056,215733.376,1061.68,522.882,152681.544,512.13,153638.28,0,286,1494.6368671328673,0,427466.14400000003,
048793,Cardington-Lincoln Local SD,,,1181,1123,58,170,-21,149,2013,231,87.608,20237.448,106.168,125384.408,119226.664,6157.744,522.882,77909.4179,467.98,79555.85,0,201,1120.2870945273633,0,225177.706,
048801,Highland Local SD,,,2000,1935,65,156,-13,143,2013,389,87.608,34079.512,106.168,212336,205435.08,6900.92,522.882,74772.1259,485.34,75712.94,0,226,1425.3471327433629,0,322128.452,
048819,Northmor Local SD,,,1200,1145,55,92,-6,86,2013,375,87.608,32853,106.168,127401.6,121562.36,5839.24,522.882,44967.852,493.59,45410.6,0,135,1523.445925925926,0,205665.2,
048835,East Muskingum Local SD,,,2252,2178,74,181,-11,170,2013,393,87.608,34429.944,106.168,239090.336,231233.904,7856.432,522.882,88889.9399,495.66,89714.69,0,289,1256.8684083044984,0,363234.97000000003,
048843,Franklin Local SD,,,2266,2163,103,260,-30,230,2013,541,87.608,47395.928,106.168,240576.688,229641.384,10935.304,522.882,120262.8599,471.39,122562.14,0,302,1359.3866092715232,0,410534.756,
048850,Maysville Local SD,,,2320,2239,81,280,-21,259,2013,507,87.608,44417.256,106.168,246309.76,237710.152,8599.608,522.882,135426.438,489.1,136948.48,0,326,1311.8880245398773,0,427675.496,
048876,Tri-Valley Local SD,,,3241,3136,105,260,-6,254,2013,639,87.608,55981.512,106.168,344090.488,332942.848,11147.64,522.882,132812.028,513.92,133620.38,0,458,1165.2672052401747,0,533692.38,
048884,West Muskingum Local SD,,,1553,1517,36,216,-8,208,2013,368,87.608,32239.744,106.168,164878.904,161056.856,3822.048,522.882,108759.456,507.01,109513.36,0,242,1267.0744132231407,0,306632.00800000003,
048900,Noble Local SD,,,1062,1003,59,151,-1,150,2013,281,87.608,24617.848,106.168,112750.416,106486.504,6263.912,522.882,78432.2999,522.33,78871.11,0,142,1522.8124929577466,0,216239.374,
048926,Benton Carroll Salem Local SD,,,2257,1766,491,278,-1,277,2013,266,87.608,23303.728,106.168,239621.176,187492.688,52128.488,522.882,144838.3139,523.9,145644.14,2,275,1474.9784981949458,2949.9569963898916,408569.044,
048934,Danbury Local SD,,,588,559,29,60,-1,59,2013,107,87.608,9374.056,106.168,62426.784,59347.912,3078.872,522.882,30850.0379,517.16,31029.89,0,97,1060.110618556701,0,102830.73,
048942,Genoa Area Local SD,,,1731,1448,283,135,-7,128,2013,112,87.608,9812.096,106.168,183776.808,153731.264,30045.544,522.882,66928.8959,499.87,67481.83,0,147,1775.9913877551019,0,261070.73399999997,
048975,Put-In-Bay Local SD,,,74,71,3,12,0,12,2013,4,87.608,350.432,106.168,7856.432,7537.928,318.504,522.882,6274.5839,525.78,6309.41,0,6,2419.3790000000004,0,14516.274000000001,
048991,Antwerp Local SD,,,688,662,26,105,-5,100,2013,107,87.608,9374.056,106.168,73043.584,70283.216,2760.368,522.882,52288.2,501.89,52697.93,0,115,1174.9180000000001,0,135115.57,
049031,Wayne Trace Local Local SD,,,1093,998,95,184,-1,183,2013,188,87.608,16470.304,106.168,116041.624,105955.664,10085.96,522.882,95687.4059,522.94,96221.37,0,185,1236.3962054054055,0,228733.298,
049056,Northern Local SD,,,2438,2252,186,270,-18,252,2013,503,87.608,44066.824,106.168,258837.584,239090.336,19747.248,522.882,131766.264,492.92,133089.16,2,300,1443.6873112582782,2887.3746225165564,435993.568,
049064,Southern Local SD,,,757,711,46,175,-7,168,2013,307,87.608,26895.656,106.168,80369.176,75485.448,4883.728,522.882,87844.1759,505.56,88473.32,0,187,1046.7280855614974,0,195738.152,
049080,Logan Elm Local SD,,,2580,2105,475,281,-6,275,2013,410,87.608,35919.28,106.168,273913.44,223483.64,50429.8,522.882,143792.55,514.79,144656.64,0,373,1218.4701340482573,0,454489.36,
049098,Teays Valley Local SD,,,3850,3739,111,247,-7,240,2013,501,87.608,43891.608,106.168,408746.8,396962.152,11784.648,522.882,125491.68,511.29,126289.67,0,452,1280.814331858407,0,578928.078,
049106,Westfall Local SD,,,1831,1602,229,200,-5,195,2013,261,87.608,22865.688,106.168,194393.608,170081.136,24312.472,522.882,101961.9899,512.96,102592.06,0,186,1719.6309462365593,0,319851.356,
049122,Eastern Local SD,,,846,786,60,134,-2,132,2013,308,87.608,26983.264,106.168,89818.128,83448.048,6370.08,522.882,69020.424,518.05,69419,0,125,1489.763136,0,186220.392,
049130,Scioto Valley Local SD,,,1677,1507,170,192,-2,190,2013,486,87.608,42577.488,106.168,178043.736,159995.176,18048.56,522.882,99347.5799,520.36,99909.86,0,246,1302.971886178862,0,320531.08400000003,
049148,Waverly City SD,,,2211,1971,240,226,-1,225,2013,601,87.608,52652.408,106.168,234737.448,209257.128,25480.32,522.882,117648.4499,523.47,118303.79,0,302,1343.3564437086093,0,405693.646,
049155,Western Local SD,,,900,824,76,147,-3,144,2013,392,87.608,34342.336,106.168,95551.2,87482.432,8068.768,522.882,75295.0079,515.27,75744.49,0,151,1361.8412317880795,0,205638.026,
049171,Aurora City SD,,,3183,2922,261,175,-3,172,2013,168,87.608,14718.144,106.168,337932.744,310222.896,27709.848,522.882,89935.704,516.92,90461.49,0,276,1605.4796304347826,0,443112.378,
049189,Crestwood Local SD,,,2160,2100,60,297,-9,288,2013,344,87.608,30137.152,106.168,229322.88,222952.8,6370.08,522.882,150590.0159,510.32,151565.06,0,271,1516.6977564575645,0,411025.092,
049197,Field Local SD,,,2331,2259,72,291,-16,275,2013,338,87.608,29611.504,106.168,247477.608,239833.512,7644.096,522.882,143792.55,498.38,145029.13,0,290,1455.5801448275863,0,422118.242,
049205,James A Garfield Local SD,,,1595,1537,58,157,0,157,2013,233,87.608,20412.664,106.168,169337.96,163180.216,6157.744,522.882,82092.4739,525.78,82548.14,0,169,1611.2352899408281,0,272298.76399999997,
049213,Rootstown Local SD,,,1310,1266,44,106,-2,104,2013,143,87.608,12527.944,106.168,139080.08,134408.688,4671.392,522.882,54379.728,516.05,54701.04,0,180,1146.1614666666667,0,206309.06399999998,
049221,Southeast Local SD,,,1934,1869,65,263,-6,257,2013,283,87.608,24793.064,106.168,205328.912,198427.992,6900.92,522.882,134380.674,514.06,135196.94,0,327,1117.1832293577982,0,365318.916,
049239,Streetsboro City SD,,,2167,2085,82,189,-11,178,2013,292,87.608,25581.536,106.168,230066.056,221360.28,8705.776,522.882,93072.9959,496.87,93907.71,0,305,1146.0829573770493,0,349555.302,
049247,Waterloo Local SD,,,1402,1240,162,175,-4,171,2013,196,87.608,17171.168,106.168,148847.536,131648.32,17199.216,522.882,89412.8219,514.03,89956.12,5,211,1185.0686296296296,5925.343148148148,255974.824,
049270,National Trail Local SD,,,1242,1085,157,147,-5,142,2013,284,87.608,24880.672,106.168,131860.656,115192.28,16668.376,522.882,74249.2439,508.49,74747.85,0,113,2048.576796460177,0,231489.17799999999,
049288,Preble Shawnee Local SD,,,1458,1399,59,191,-5,186,2013,271,87.608,23741.768,106.168,154792.944,148529.032,6263.912,522.882,97256.052,512.37,97862.95,0,167,1655.0758203592811,0,276397.66199999995,
049296,Twin Valley Community Local SD,,,1031,941,90,116,-1,115,2013,181,87.608,15857.048,106.168,109459.208,99904.088,9555.12,522.882,60131.4299,521.29,60469.69,0,94,1976.4462340425532,0,185785.946,
049312,Columbus Grove Local SD,,,1069,899,170,107,0,107,2013,119,87.608,10425.352,106.168,113493.592,95445.032,18048.56,522.882,55948.374,525.78,56258.92,2,104,1699.7911698113207,3399.5823396226415,180177.864,
049320,Continental Local SD,,,504,475,29,118,-3,115,2013,60,87.608,5256.48,106.168,53508.672,50429.8,3078.872,522.882,60131.4299,512.75,60504.31,0,114,1046.2233508771928,0,119269.46199999998,
049338,Jennings Local SD,,,397,393,4,54,0,54,2013,28,87.608,2453.024,106.168,42148.696,41724.024,424.672,522.882,28235.6279,525.78,28392.35,0,41,1780.3431707317075,0,72994.07,
049346,Kalida Local SD,,,645,629,16,63,-3,60,2013,21,87.608,1839.768,106.168,68478.36,66779.672,1698.688,522.882,31372.92,501.89,31618.76,0,69,1477.3462028985507,0,101936.88799999999,
049353,Leipsic Local SD,,,753,634,119,109,-2,107,2013,112,87.608,9812.096,106.168,79944.504,67310.512,12633.992,522.882,55948.374,516.31,56277.87,0,118,1237.580254237288,0,146034.47,
049361,Miller City-New Cleveland Loca,,,465,464,1,45,0,45,2013,39,87.608,3416.712,106.168,49368.12,49261.952,106.168,522.882,23529.69,525.78,23660.29,0,40,1911.12805,0,76445.122,
049379,Ottawa-Glandorf Local SD,,,1683,1440,243,187,-2,185,2013,195,87.608,17083.56,106.168,178680.744,152881.92,25798.824,522.882,96733.1699,520.22,97281.23,0,191,1534.2698115183246,0,293045.534,
049387,Ottoville Local SD,,,489,467,22,65,0,65,2013,49,87.608,4292.792,106.168,51916.152,49580.456,2335.696,522.882,33987.3299,525.78,34175.98,0,62,1457.8213548387098,0,90384.92400000001,
049395,Pandora-Gilboa Local SD,,,548,544,4,67,0,67,2013,88,87.608,7709.504,106.168,58180.064,57755.392,424.672,522.882,35033.094,525.78,35227.55,0,62,1630.9212580645162,0,101117.118,
049411,Clear Fork Valley Local SD,,,1963,1861,102,146,-4,142,2013,351,87.608,30750.408,106.168,208407.784,197578.648,10829.136,522.882,74249.2439,511.76,74717.46,0,279,1125.0023369175628,0,313875.652,
049429,Crestview Local SD,,,1273,1222,51,122,-2,120,2013,353,87.608,30925.624,106.168,135151.864,129737.296,5414.568,522.882,62745.84,517.3,63111.08,0,151,1517.8050860927153,0,229188.56800000003,
049437,Lexington Local SD,,,2669,2561,108,210,-10,200,2013,333,87.608,29173.464,106.168,283362.392,271896.248,11466.144,522.882,104576.4,501.89,105395.86,0,339,1232.8369203539821,0,417931.71599999996,
049445,Lucas Local Local SD,,,717,578,139,62,-3,59,2013,74,87.608,6482.992,106.168,76122.456,61365.104,14757.352,522.882,30850.0379,501.52,31094.08,0,47,2419.1388936170215,0,113699.528,
049452,Madison Local SD,,,3744,3079,665,477,-28,449,2013,744,87.608,65180.352,106.168,397492.992,326891.272,70601.72,522.882,234774.018,496.63,236893.43,16,454,1488.439944680851,23815.039114893618,699566.774,
049460,Plymouth-Shiloh Local SD,,,888,843,45,109,-8,101,2013,258,87.608,22602.864,106.168,94277.184,89499.624,4777.56,522.882,52811.0819,489.83,53391.83,0,124,1373.1603064516128,0,170271.878,
049478,Ontario Local SD,,,1905,1827,78,87,-10,77,2013,219,87.608,19186.152,106.168,202250.04,193968.936,8281.104,522.882,40261.914,471.58,41027.44,0,178,1474.5147865168537,0,262463.632,
049494,Adena Local SD,,,1544,1246,298,129,-1,128,2013,246,87.608,21551.568,106.168,163923.392,132285.328,31638.064,522.882,66928.8959,521.74,67304.44,0,154,1641.4246753246753,0,252779.4,
049502,Huntington Local SD,,,1448,1295,153,152,-8,144,2013,297,87.608,26019.576,106.168,153731.264,137487.56,16243.704,522.882,75295.0079,499.5,75923.26,0,194,1317.9077319587627,0,255674.09999999998,
049510,Paint Valley Local SD,,,1228,1020,208,142,-4,138,2013,251,87.608,21989.608,106.168,130374.304,108291.36,22082.944,522.882,72157.7159,511.38,72615.86,0,140,1606.9983714285713,0,224979.772,
049528,Southeastern Local SD,,,1381,1224,157,125,-8,117,2013,263,87.608,23040.904,106.168,146618.008,129949.632,16668.376,522.882,61177.194,494.16,61769.77,0,166,1394.148686746988,0,231428.682,
049536,Union-Scioto Local SD,,,2618,2248,370,140,-4,136,2013,583,87.608,51075.464,106.168,277947.824,238665.664,39282.16,522.882,71111.9519,511.18,71565.09,0,232,1726.6740431034482,0,400588.37799999997,
049544,Zane Trace Local SD,,,1910,1585,325,152,-11,141,2013,265,87.608,23216.12,106.168,202780.88,168276.28,34504.6,522.882,73726.3619,490.3,74525.9,0,207,1451.8014492753625,0,300522.9,
049569,Lakota Local SD,,,1239,1040,199,241,-2,239,2013,206,87.608,18047.248,106.168,131542.152,110414.72,21127.432,522.882,124968.7979,521.46,125671.11,0,176,1563.9801704545455,0,275260.51,
049577,Woodmore Local Local SD,,,1334,1098,236,149,-8,141,2013,120,87.608,10512.96,106.168,141628.112,116572.464,25055.648,522.882,73726.3619,498.99,74349.92,6,147,1480.3332810457516,8881.99968627451,226490.992,
049593,Bloom-Vernon Local SD,,,998,913,85,139,-3,136,2013,253,87.608,22164.824,106.168,105955.664,96931.384,9024.28,522.882,71111.9519,514.68,71539.99,0,87,2294.9480229885057,0,199660.478,
